record_id,n_stems,stem_diameter_1_cm,stem_diameter_2_cm,stem_diameter_3_cm,stem_diameter_4_cm,stem_diameter_5_cm,height_m,life_stage,physiological_condition,classification,county,latin_name_clean,common_name_clean,generic_name_clean,genus,species,combined_stem_diameter_cm,is_multistem,crown_radius_n_m,crown_radius_s_m,crown_radius_e_m,crown_radius_w_m,crown_radius_se_m,crown_radius_nw_m,crown_radius_ne_m,crown_radius_sw_m,crown_radius_minimum_bounding_circle,crown_radius_maximum,data_contributor_id
9d31b79c-a341-4cfc-a1cd-99e89ac66e7d,1,14,,,,,7,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,14,FALSE,1,2,2,1,,,,,1.5,2,C2
8adac828-6e5a-4403-8589-464544afff20,1,17,,,,,7,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,17,FALSE,1,2,2,1,,,,,1.5,2,C2
10c821dd-be43-4b84-8449-1d9ccd412163,1,20,,,,,10,early_mature,poor,rural,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20,FALSE,,,,,1,1,2,1,1.5,2,C4
965ac627-7420-4d04-abfa-e7fb47f14904,1,12,,,,,7,early_mature,poor,rural,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,12,FALSE,1.5,1.5,1.5,1.5,,,,,1.5,1.5,C4
e8cd3abf-43d7-4f89-ae0e-b92b12e47131,1,16,,,,,8,early_mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,16,FALSE,1,2,0.5,1,,,,,1.5,2,C6
c533062d-2a7c-4f42-9646-6b91b67226bf,1,19,,,,,15,early_mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,19,FALSE,1.8,0.6,2.4,0.7,,,,,1.5,2.4,C6
1587d69c-4257-4498-8493-27ce83992976,1,53,,,,,7,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,53,FALSE,1.9,1.2,0,3.1,,,,,1.6,3.1,C6
7f4038a7-ee3a-4105-9420-d01907c94eeb,1,44,,,,,4.5,early_mature,poor,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,44,FALSE,1.5,1.5,2,1.5,,,,,1.8,2,C6
921b7e37-efe4-4b6b-92c7-80ca9fff493d,1,27,,,,,5,early_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,27,FALSE,2,2,2,2,,,,,2,2,C2
cdd32ef1-550a-4978-8c64-746859f4dcd4,2,20,20,,,,6,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,28.3,TRUE,2,2,2,2,,,,,2,2,C6
add1e20e-2a42-471c-ae59-9180b255d833,1,25,,,,,1.5,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,25,FALSE,1,1,1,3,,,,,2,3,C6
7764871a-2ae5-4288-9948-16b76443ca20,1,25,,,,,6,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,25,FALSE,2,2,2,2,,,,,2,2,C6
eddee6d6-1f83-4290-b17a-f2fa7631b079,1,25,,,,,6,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,25,FALSE,,,,,3,1,3,1,2,3,C6
1a0abe91-5b3e-41cf-9fc7-652922230602,1,29,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,29,FALSE,2,2,2,2,,,,,2,2,C6
d483336c-386e-4d94-b5ac-1370b520d37f,1,29,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,29,FALSE,2,2,2,2,,,,,2,2,C6
16216071-c466-45f9-8a71-2c515bf31987,1,30,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,30,FALSE,1,3,1,3,,,,,2,3,C6
f324537c-ec8a-4b48-823f-7ba8a5e55506,1,30,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,30,FALSE,1,3,1,3,,,,,2,3,C6
402f7240-20c5-4ceb-b250-01b93024ad19,1,55,,,,,9,early_mature,poor,rural,somerset,quercus robur,english oak,oak,quercus,robur,55,FALSE,2,2,2,2,,,,,2,2,C6
60e4569b-3192-439b-8d40-02501263cf44,1,29,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,29,FALSE,2,2,2,2,,,,,2,2,C6
fe2d2c1e-fe16-45f8-956a-02640a157e56,1,29,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,29,FALSE,2,2,2,2,,,,,2,2,C6
41e6cbd2-b0e1-4e39-969a-1282f870e265,1,30,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,30,FALSE,1,3,1,3,,,,,2,3,C6
7133a53f-c0a1-4d7c-84e5-f483fbbcffa5,1,30,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,30,FALSE,1,3,1,3,,,,,2,3,C6
f03ee473-21da-4933-9060-b47b748acbfa,1,40,,,,,15,early_mature,dead,rural,durham,quercus robur,english oak,oak,quercus,robur,40,FALSE,2.5,1.5,1.5,2.5,,,,,2,2.5,C6
4806d965-1e1d-490a-9121-87a64a8c2ded,1,15,,,,,6.5,early_mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,15,FALSE,2,2,2,2,0,0,0,0,2,2,C6
10d78367-6315-4d82-8715-6ebedc8e935f,1,30,,,,,19,early_mature,good,urban,surrey,quercus robur,english oak,oak,quercus,robur,30,FALSE,2,2,2,2,,,,,2,2,C6
fb6463c7-5044-40de-881a-2e41ad1cf50c,1,36,,,,,5,early_mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,36,FALSE,2,2,1,2,,,,,2,2,C2
f265c705-7576-4e49-906e-8b4393505e71,1,30,,,,,5,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,2,2,2,2,,,,,2,2,C2
8a6dc933-ce91-47e9-8fa6-a7c80c53a158,1,19,,,,,14,early_mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,19,FALSE,2,2,2,2,,,,,2,2,C2
87d2e839-e249-437b-abf1-b54647192a92,1,23,,,,,14,early_mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,23,FALSE,2,2,2,2,,,,,2,2,C2
5ab97bda-034d-439b-b26b-19415e4858d1,1,22,,,,,4,early_mature,good,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,22,FALSE,2,2,2,2,,,,,2,2,C2
7ebee8d8-f3da-4639-84ff-f4653f5d3785,1,17,,,,,6,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,17,FALSE,2,2,2,2,,,,,2,2,C2
84c8ba6d-5e83-4cca-9bb1-53ed2e1cbb05,1,22,,,,,8,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,22,FALSE,2,2,2,2,,,,,2,2,C2
7590caf9-6e54-4bcb-a043-6a3535d31a09,1,15,,,,,9,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,15,FALSE,2,1,2,2,,,,,2,2,C2
6c135125-ec26-4705-bec9-0bfc7da8baab,1,16,,,,,8,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,16,FALSE,2,2,2,2,,,,,2,2,C2
0ae2bf49-947b-4192-94a1-34fec196ac52,1,18,,,,,5,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,18,FALSE,2,1,2,2,,,,,2,2,C2
681a3350-78a7-497f-a2ab-6d3e824bcb55,1,8,,,,,8,early_mature,poor,urban,west_midlands,fraxinus excelsior,european ash,ash,fraxinus,excelsior,8,FALSE,1.5,2,2,2,,,,,2,2,C5
23d9807a-7e3b-4570-a53e-92fdf1de5d3a,1,8,,,,,8,early_mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,8,FALSE,1.5,2,2,2,,,,,2,2,C5
0c104bdd-fda1-48da-bf68-c742051940e0,1,21,,,,,15,early_mature,fair,rural,berkshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,21,FALSE,2,2,0.5,2,,,,,2,2,C6
df822f4b-eab1-4fd7-ae4c-34d04f8e93db,1,70,,,,,10,early_mature,good,rural,cornwall,fraxinus excelsior,european ash,ash,fraxinus,excelsior,70,FALSE,2,2,2,2,,,,,2,2,C6
286b141e-2a10-4ba0-bf6e-79b3ab3335f7,1,64,,,,,5,early_mature,poor,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,64,FALSE,2,2,2,2,,,,,2,2,C6
fa1997ae-3d8e-4a64-bbcb-31856328678f,1,29,,,,,8,early_mature,good,urban,buckinghamshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,29,FALSE,2,2,2,2,,,,,2,2,C6
bc49ea0c-f918-409c-970b-0eb869389a02,1,80,,,,,7,early_mature,good,urban,somerset,salix alba,white willow,willow,salix,alba,80,FALSE,2,2,2,2,,,,,2,2,C6
83e5db61-3869-4597-a863-834e1d8fa8e4,1,17,,,,,20,early_mature,good,urban,essex,salix alba,white willow,willow,salix,alba,17,FALSE,2,2,2,2,,,,,2,2,C6
02c33598-274e-4394-b7a6-18f86ba73b2c,1,17,,,,,20,early_mature,good,urban,essex,salix alba,white willow,willow,salix,alba,17,FALSE,2,2,2,2,,,,,2,2,C6
d7ca02e4-2858-4a91-b672-8c057be9dd76,1,14,,,,,7,early_mature,fair,urban,oxfordshire,platanus x hispanica,london plane,plane,platanus,hispanica,14,FALSE,2,2,2,2,,,,,2,2,C2
2725d68f-c609-4890-9f4e-6edae9e0d6b1,1,12,,,,,7,early_mature,fair,urban,oxfordshire,platanus x hispanica,london plane,plane,platanus,hispanica,12,FALSE,2,2,2,2,,,,,2,2,C2
9b7c514e-4b9c-446c-ad40-ac03c7b4ed7d,1,14,,,,,9,early_mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,14,FALSE,2,2,2,2,,,,,2,2,C6
bc18861d-a32d-4279-a538-68c0763371d8,1,17,,,,,7,early_mature,fair,urban,west_midlands,quercus robur,english oak,oak,quercus,robur,17,FALSE,0,2,0.5,4,,,,,2.2,4,C5
0f5ceee0-825f-4c09-b4a5-4d54ce67a49e,1,17,,,,,7,early_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,17,FALSE,0,2,0.5,4,,,,,2.2,4,C5
857ea8ac-862a-483b-b6dc-5f9bfbe3c280,1,14,,,,,7,early_mature,good,rural,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,14,FALSE,2.5,2,2.5,2,,,,,2.2,2.5,C5
aa40bda1-8a4d-438c-8134-f0a9c25a6c80,1,17,,,,,8,early_mature,fair,urban,west_midlands,fraxinus excelsior,european ash,ash,fraxinus,excelsior,17,FALSE,0.5,2.5,2,2.5,,,,,2.2,2.5,C5
f4ed2d95-6874-40f7-a229-001bd34fa0d9,1,17,,,,,8,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,17,FALSE,0.5,2.5,2,2.5,,,,,2.2,2.5,C5
63eedbfa-d102-4c48-8b63-7bb49b12230b,1,13,,,,,4.5,early_mature,poor,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,13,FALSE,2,2.5,2,0.5,,,,,2.2,2.5,C6
f9f1cdc5-3fbe-4b5c-90fb-ffa127b54a64,1,30,,,,,12,early_mature,poor,rural,hampshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,1.5,3,2,0.5,,,,,2.2,3,C7
43fb5069-f4d3-4811-ace5-37aa183fb377,1,30,,,,,12,early_mature,poor,rural,hampshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,1.5,3,2,0.5,,,,,2.2,3,C7
e3484dc3-9b38-4e6a-946e-f9f88a397e40,1,27,,,,,9,early_mature,fair,suburban,jersey,quercus robur,english oak,oak,quercus,robur,27,FALSE,4,1,1,2,,,,,2.5,4,C4
1a92fac2-53f9-4159-b45b-2d996b43b924,1,36,,,,,17,early_mature,fair,rural,hampshire,quercus robur,english oak,oak,quercus,robur,36,FALSE,4,1,2,3,,,,,2.5,4,C5
5ad859bc-8346-49cd-840e-db8f20b43b37,1,21,,,,,7,early_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,21,FALSE,3,2,2,2.5,,,,,2.5,3,C5
76683e0b-1106-45ae-8b0f-8b9cf14ffb0e,1,30,,,,,3,early_mature,fair,suburban,surrey,quercus robur,english oak,oak,quercus,robur,30,FALSE,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
3da2a2ec-27b0-4497-900f-f73f20529577,1,25,,,,,3,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,25,FALSE,,,,,2,3,2,2,2.5,3,C6
ff121ca2-4324-4f48-9e57-348b22f5219f,1,22,,,,,6,early_mature,fair,urban,greater_london,quercus robur,english oak,oak,quercus,robur,22,FALSE,2.5,2.5,2.5,2.5,0,0,0,0,2.5,2.5,C6
39c45961-6962-43d7-8813-41075f1f021d,1,23,,,,,15,early_mature,fair,urban,surrey,quercus robur,english oak,oak,quercus,robur,23,FALSE,1.277391685,2.5,2.5,2.5,,,,,2.5,2.5,C6
4433313a-51d0-40af-b45d-ba40e01508d1,1,23,,,,,14,early_mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,23,FALSE,3,2,3,2,,,,,2.5,3,C2
86d13aa3-91de-46de-bbb2-a43b71d3c7d3,1,19,,,,,11,early_mature,poor,rural,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,19,FALSE,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C4
09f6ea28-5948-4805-9b80-0be80aa7295b,1,27,,,,,12,early_mature,fair,urban,buckinghamshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,27,FALSE,2.5,2.5,2.5,2,,,,,2.5,2.5,C6
b254962e-4753-4288-9125-a22abbe2493d,1,53,,,,,9,early_mature,fair,urban,warwickshire,platanus x hispanica,london plane,plane,platanus,hispanica,53,FALSE,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
dd57dbd4-0edd-4f63-a13d-50068831cee0,1,22,,,,,15,early_mature,fair,urban,surrey,quercus robur,english oak,oak,quercus,robur,22,FALSE,1.691074257,1.683097447,4.029042739,1.108152799,,,,,2.6,4,C6
db3e2951-aac6-4c55-819a-a33e981793c3,1,27,,,,,15,early_mature,fair,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,27,FALSE,1.5,2.6,3.2,1.9,,,,,2.6,3.2,C6
ba665e30-806e-4f33-974a-49550e650569,1,79,,,,,9,early_mature,,urban,greater_london,quercus robur,english oak,oak,quercus,robur,79,FALSE,2.5,3,3,2.5,,,,,2.8,3,C6
0bd323d7-f39a-4fbf-8aeb-98a4d7ec94bf,1,21,,,,,8.5,early_mature,poor,rural,hampshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,21,FALSE,2.5,3,2.5,2.5,,,,,2.8,3,C5
1fd007ae-4520-448d-bfb0-914bc6b4d31e,1,17,,,,,8,early_mature,fair,urban,west_midlands,fraxinus excelsior,european ash,ash,fraxinus,excelsior,17,FALSE,2.5,3,2,3,,,,,2.8,3,C5
3ecf5ebd-02c8-4c89-9abd-a2b22d23bc86,1,18,,,,,8,early_mature,poor,urban,west_midlands,fraxinus excelsior,european ash,ash,fraxinus,excelsior,18,FALSE,2.5,3,3,2.5,,,,,2.8,3,C5
83ec070f-d30a-460a-baae-57e377946e1d,1,17,,,,,8,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,17,FALSE,2.5,3,2,3,,,,,2.8,3,C5
176515f4-6f11-456b-a495-c33c9a7d96bd,1,18,,,,,8,early_mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,18,FALSE,2.5,3,3,2.5,,,,,2.8,3,C5
84f3dc56-8f54-476d-8daa-b563f5a4a6c2,1,23,,,,,17,early_mature,fair,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,23,FALSE,1.5,3.5,1.8,3.7,,,,,2.8,3.7,C6
0d348133-9362-42fe-828a-2c849a80db1b,1,27,,,,,16,early_mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,27,FALSE,4.7,0.8,0.9,2.1,,,,,2.8,4.7,C6
15ee321c-43e7-4560-aeb7-eebbec905e16,1,26,,,,,15,early_mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,26,FALSE,0.7,4.8,4,1.3,,,,,2.8,4.8,C6
7645ee44-65b3-419f-82b0-f8894f643cec,1,32,,,,,16,early_mature,fair,urban,surrey,quercus robur,english oak,oak,quercus,robur,32,FALSE,4,1.740101054,1.335337822,4,,,,,2.9,4,C6
4fbc083d-993e-43b9-934a-6f4f94b7c854,1,37,,,,,16,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,37,FALSE,2.8,3,2.4,2.4,,,,,2.9,3,C6
24ce440f-b857-48f4-bf73-c0838d6f57c5,1,20,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,20,FALSE,1.6,4,1.9,3.9,,,,,2.9,4,C6
efc2ab2f-33a5-4cf6-aa9b-05cd02930dd7,1,25,,,,,6,early_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,25,FALSE,4,2,3,3,,,,,3,4,C2
f68f06eb-f822-4675-916e-57915e69d683,1,28,,,,,8,early_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,2,3,3,,,,,3,3,C2
1aa30eae-319b-49b3-bea6-60d0a5130e8c,1,39,,,,,7,early_mature,fair,urban,suffolk,quercus robur,english oak,oak,quercus,robur,39,FALSE,2,3,3,3,,,,,3,3,C6
9434bd07-2db7-44a7-8493-abb490732678,1,25,,,,,8,early_mature,fair,urban,suffolk,quercus robur,english oak,oak,quercus,robur,25,FALSE,3.5,2.5,2.5,2.5,,,,,3,3.5,C6
4c887213-e15c-4aa0-a583-ef8ce451692f,3,20,25,30,,,16,early_mature,good,rural,devon,quercus robur,english oak,oak,quercus,robur,43.9,TRUE,3,3,3,3,,,,,3,3,C6
4c481606-733a-4e3c-ba37-347b5357765a,1,25,,,,,6,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,25,FALSE,3,3,3,3,,,,,3,3,C6
bb8bd4ef-22db-4e91-823f-58f66f800cd2,1,25,,,,,5,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,25,FALSE,3,3,3,3,,,,,3,3,C6
f16a826f-66b1-4f01-bbaa-c27fd085347b,1,25,,,,,6,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,25,FALSE,,,,,3,1,3,3,3,3,C6
71619185-e3ac-45a6-975b-01b444d976dd,1,25,,,,,7,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,25,FALSE,3,3,3,3,,,,,3,3,C6
c3b36530-1d4f-4250-a733-d6796cf729cd,1,40,,,,,8,early_mature,fair,urban,somerset,quercus robur,english oak,oak,quercus,robur,40,FALSE,3,3,3,3,,,,,3,3,C6
efd175b2-d219-4b16-8f80-ddf9642d449a,1,43,,,,,7,early_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,43,FALSE,3,3,3,3,,,,,3,3,C6
6426273b-0b51-409e-888b-8166a2305b36,1,45,,,,,14,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,45,FALSE,4,2,3,3,,,,,3,4,C6
a5fd3631-dbb1-490c-9795-407ecbcf62c5,1,45,,,,,14,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,45,FALSE,4,2,3,3,,,,,3,4,C6
d5101070-7005-4a27-9c9b-f9a0687b16b9,1,36,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,36,FALSE,3,1.5,3,3,,,,,3,3,C6
71a3a135-1c21-4866-bf3c-5c6b335df9bf,1,36,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,36,FALSE,3,1.5,3,3,,,,,3,3,C6
2730f85a-d9a6-451e-a725-90bc15661e32,1,30,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,30,FALSE,3,3,3,3,,,,,3,3,C6
2867ade7-86e9-4f80-8651-92e4bf20f3cd,1,30,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,30,FALSE,3,3,3,3,,,,,3,3,C6
bc32800c-a0bc-4729-b829-13454917f71f,1,27,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,27,FALSE,3,3,3,3,,,,,3,3,C6
03b04d63-f0e9-4a48-8051-3b791d274d6e,1,27,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,27,FALSE,3,3,3,3,,,,,3,3,C6
885de26a-3e24-4a5b-a069-6f2b3aee6168,1,28,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,3,3,3,,,,,3,3,C6
f8856692-bec9-4aa6-ab21-7b6f17d63d91,1,28,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,3,3,3,,,,,3,3,C6
43a93f80-c4f1-4be0-9daa-9ffc2e5cc98b,4,25,25,27,24,,12,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,50.5,TRUE,2,3,3,3,,,,,3,3,C6
f7cfcbbe-e777-4006-aee4-655a313c7cc3,4,25,25,27,24,,12,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,50.5,TRUE,2,3,3,3,,,,,3,3,C6
67a7e861-6576-432b-ae13-a92cf5d60a07,1,28,,,,,13,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,2,3,3,,,,,3,3,C6
abae6a9b-5051-4c22-bc48-b56b91937996,1,28,,,,,13,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,2,3,3,,,,,3,3,C6
b5fc929a-182f-4127-aa32-5ba8896f8932,1,35,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,35,FALSE,5,1,1,4,,,,,3,5,C6
7ed96f1f-5151-4c72-8be3-dae2ced907d7,1,35,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,35,FALSE,5,1,1,4,,,,,3,5,C6
3c06581c-8b3d-4fb2-8f56-5b20c1bb1672,1,37,,,,,9,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,37,FALSE,3,3,4,2,,,,,3,4,C6
cc6924d5-64ed-4046-912d-c66b9bf44d46,1,37,,,,,9,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,37,FALSE,3,3,4,2,,,,,3,4,C6
50f4a192-a458-4d04-b069-65edb3761acd,1,60,,,,,12,early_mature,poor,rural,somerset,quercus robur,english oak,oak,quercus,robur,60,FALSE,3,3,3,3,,,,,3,3,C6
088b860d-1709-4473-8fc4-c67e49f0d237,1,45,,,,,14,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,45,FALSE,4,2,3,3,,,,,3,4,C6
f95c6bc6-85e7-49bd-9264-01c6a03734df,1,45,,,,,14,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,45,FALSE,4,2,3,3,,,,,3,4,C6
4649fe30-bfa1-4e30-8af9-4449a458749c,1,36,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,36,FALSE,3,1.5,3,3,,,,,3,3,C6
3fd41c00-b4b6-4db5-88e3-c19990154b65,1,36,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,36,FALSE,3,1.5,3,3,,,,,3,3,C6
0ac8a5aa-e4ab-43b0-8ed2-fc2e5b454852,1,30,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,30,FALSE,3,3,3,3,,,,,3,3,C6
5474a0f8-ba14-424c-bcaf-069fc27cd492,1,30,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,30,FALSE,3,3,3,3,,,,,3,3,C6
4cc36692-d4f1-49e1-b97e-cff0ed08ecc4,1,27,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,27,FALSE,3,3,3,3,,,,,3,3,C6
990166e0-8bbd-4feb-ab26-2f252ae48ec1,1,27,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,27,FALSE,3,3,3,3,,,,,3,3,C6
578a6d4a-7c99-4b35-9bd7-1d472eb54059,1,28,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,3,3,3,,,,,3,3,C6
d1812211-8318-4caf-b0f0-6642be3d192e,1,28,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,3,3,3,,,,,3,3,C6
67982599-a529-408e-b7f1-e4d4883e95b6,4,25,25,27,24,,12,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,50.5,TRUE,2,3,3,3,,,,,3,3,C6
952db4c8-f5b4-4005-b698-0b3ce76db367,4,25,25,27,24,,12,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,50.5,TRUE,2,3,3,3,,,,,3,3,C6
70c76fed-5438-49ad-ab7a-1fad2c500756,1,28,,,,,13,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,2,3,3,,,,,3,3,C6
cc323404-e271-404d-b7fd-d52aae8114d3,1,28,,,,,13,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,28,FALSE,3,2,3,3,,,,,3,3,C6
d5e96fcd-0c6d-442d-bf23-c703a5443334,1,35,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,35,FALSE,5,1,1,4,,,,,3,5,C6
3d6138bf-6ba9-4292-a9bb-5257a4e6ed1e,1,35,,,,,10,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,35,FALSE,5,1,1,4,,,,,3,5,C6
d793dbce-536f-4f53-90a3-9dc9b9f839c9,1,37,,,,,9,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,37,FALSE,3,3,4,2,,,,,3,4,C6
a76dfb45-e7ee-4a4a-ad7e-5cfa5d432604,1,37,,,,,9,early_mature,fair,urban,dorset,quercus robur,english oak,oak,quercus,robur,37,FALSE,3,3,4,2,,,,,3,4,C6
c447e21f-842e-4c27-a619-80b155dbf88d,1,24,,,,,7,early_mature,good,suburban,surrey,quercus robur,english oak,oak,quercus,robur,24,FALSE,1,4,4,2,,,,,3,4,C6
fcaf434b-e394-467f-8be8-3f65bbe01c4c,1,15,,,,,16,early_mature,good,suburban,surrey,quercus robur,english oak,oak,quercus,robur,15,FALSE,1,1,5,1,,,,,3,5,C6
c8c17e5b-276b-484a-8b0e-9f9ea9ccb4c9,1,20,,,,,7,early_mature,good,suburban,surrey,quercus robur,english oak,oak,quercus,robur,20,FALSE,3,3,3,3,,,,,3,3,C6
c9c8ac93-1280-454d-98cd-fd97768b2828,1,25,,,,,3,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,25,FALSE,,,,,3,3,3,3,3,3,C6
