Timestamp,Qs_in_Avg,T1_Avg,air_pressure,RH,wind_speed,wind_dir
"YYYY-MM-DD HH:MM:SS UTC","W m-2",°C,Pa,%,"m s-1",deg_from_north
"2023-09-12 23:16:00",-2.071,18.79,NaN,NaN,NaN,NaN
"2023-09-12 23:17:00",-2.576,18.79,NaN,NaN,NaN,NaN
"2023-09-12 23:18:00",-1.839,18.8,NaN,NaN,NaN,NaN
"2023-09-12 23:19:00",-1.825,18.79,NaN,NaN,NaN,NaN
"2023-09-12 23:20:00",-2.272,18.8,NaN,NaN,NaN,NaN
"2023-09-12 23:21:00",-1.77,18.81,NaN,NaN,NaN,NaN
"2023-09-12 23:22:00",-1.634,18.8,NaN,NaN,NaN,NaN
"2023-09-12 23:23:00",-2.571,18.79,NaN,NaN,NaN,NaN
"2023-09-12 23:24:00",-1.876,18.8,NaN,NaN,NaN,NaN
"2023-09-12 23:25:00",-2.039,18.79,NaN,NaN,NaN,NaN
"2023-09-12 23:26:00",-2.073,18.78,NaN,NaN,NaN,NaN
"2023-09-12 23:27:00",-2.172,18.77,NaN,NaN,NaN,NaN
"2023-09-12 23:28:00",-2.304,18.76,NaN,NaN,NaN,NaN
"2023-09-12 23:29:00",-2.11,18.75,NaN,NaN,NaN,NaN
"2023-09-12 23:30:00",-2.344,18.74,101275,100,1.77768,355.564
"2023-09-12 23:31:00",-2.381,18.72,NaN,NaN,NaN,NaN
"2023-09-12 23:32:00",-3.363,18.73,NaN,NaN,NaN,NaN
"2023-09-12 23:33:00",-3.127,18.72,NaN,NaN,NaN,NaN
"2023-09-12 23:34:00",-3.43,18.72,NaN,NaN,NaN,NaN
"2023-09-12 23:35:00",-3.096,18.72,NaN,NaN,NaN,NaN
"2023-09-12 23:36:00",-2.689,18.72,NaN,NaN,NaN,NaN
"2023-09-12 23:37:00",-2.892,18.72,NaN,NaN,NaN,NaN
"2023-09-12 23:38:00",-2.792,18.71,NaN,NaN,NaN,NaN
"2023-09-12 23:39:00",-2.957,18.71,NaN,NaN,NaN,NaN
"2023-09-12 23:40:00",-2.613,18.7,NaN,NaN,NaN,NaN
"2023-09-12 23:41:00",-3.025,18.7,NaN,NaN,NaN,NaN
"2023-09-12 23:42:00",-2.453,18.71,NaN,NaN,NaN,NaN
"2023-09-12 23:43:00",-2.476,18.71,NaN,NaN,NaN,NaN
"2023-09-12 23:44:00",-1.797,18.71,NaN,NaN,NaN,NaN
"2023-09-12 23:45:00",-1.538,18.71,NaN,NaN,NaN,NaN
"2023-09-12 23:46:00",-2.277,18.74,NaN,NaN,NaN,NaN
"2023-09-12 23:47:00",-1.593,18.75,NaN,NaN,NaN,NaN
"2023-09-12 23:48:00",-1.694,18.76,NaN,NaN,NaN,NaN
"2023-09-12 23:49:00",-1.367,18.77,NaN,NaN,NaN,NaN
"2023-09-12 23:50:00",-1.324,18.8,NaN,NaN,NaN,NaN
"2023-09-12 23:51:00",-1.484,18.8,NaN,NaN,NaN,NaN
"2023-09-12 23:52:00",-1.191,18.81,NaN,NaN,NaN,NaN
"2023-09-12 23:53:00",-1.391,18.82,NaN,NaN,NaN,NaN
"2023-09-12 23:54:00",-1.394,18.83,NaN,NaN,NaN,NaN
"2023-09-12 23:55:00",-1.162,18.84,NaN,NaN,NaN,NaN
"2023-09-12 23:56:00",-1.599,18.86,NaN,NaN,NaN,NaN
"2023-09-12 23:57:00",-1.127,18.88,NaN,NaN,NaN,NaN
"2023-09-12 23:58:00",-1.757,18.89,NaN,NaN,NaN,NaN
"2023-09-12 23:59:00",-1.093,18.9,NaN,NaN,NaN,NaN
