typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_inf,percent_bin_8_50.0_inf
vinex,4,morning,43.45963,44.74081,26.907265,49.790882,0.0,0.0,0.0,0.0,0.0,0.0,2207.75,0.3737427815079639,33389.25,5.652357000323761,64554.0,10.92813566638664,211667.0,35.83241460013416,278895.75,47.21334995164747,0.0,0.0
vinex,4,afternoon,66.07887,69.1319,35.108166,75.28141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6944.25,1.1755693853410387,14457.75,2.4475052425984667,15536.5,2.630123304223069,553775.25,93.74680206783742
vinex,4,evening,47.15702,47.66654,33.982296,70.350945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.5,0.6367720406034225,209728.75,35.50429459277019,20380.25,3.4501059100114055,154243.75,26.11142029451659,202599.5,34.297407162098395
vinex,4,12:00,62.790905,64.84772,33.75678,70.48937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.025562296459156402,16541.75,2.8002987910811283,20563.0,3.4810430601962454,1707.75,0.28909941574916787,551750.25,93.4039964365143
vinex,5,morning,42.36531,43.68515,26.77559,49.968506,0.0,0.0,0.0,0.0,0.0,0.0,3717.5,0.7516091106952916,52904.25,10.696251861331909,80390.75,16.253509109785476,164582.75,33.27556001702367,193010.25,39.02306990116365,0.0,0.0
vinex,5,afternoon,64.42744,66.6525,34.885227,74.98931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5.054533360425632e-05,5929.25,1.1987836770921472,10613.5,2.145851592835098,11054.5,2.235013561313006,467008.0,94.42030062342614
vinex,5,evening,46.05262,45.626633,33.86639,67.83472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5662.75,1.1449023514700098,200422.75,40.52173904252985,35426.0,7.1624759530575375,96591.25,19.528947818008493,156502.75,31.641934834934105
vinex,5,12:00,61.215523,64.53845,33.51175,70.47725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.019813770772868475,19396.5,3.921610253019831,26476.25,5.353003555358766,12056.5,2.4375992583988655,436578.25,88.26797316244966
volkswijk,0,morning,41.806896,43.290592,26.775423,49.99791,0.0,0.0,0.0,0.0,0.0,0.0,7203.0,1.7484219175355575,47720.0,11.583325545577788,65269.25,15.843146916716327,149378.25,36.25936502889156,142401.0,34.56574059127877,0.0,0.0
volkswijk,0,afternoon,63.081608,66.95678,34.859985,75.064156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0004247866660679198,11791.25,2.862151872156205,19650.0,4.769747421848356,20806.0,5.050349356690936,359722.5,87.31732656263843
volkswijk,0,evening,43.665363,39.27861,33.68379,67.63848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14546.75,3.5310088197848635,207745.5,50.42715333463601,23108.5,5.6092472416174415,78693.5,19.10168543212334,87877.25,21.330905171838342
volkswijk,0,12:00,61.59326,65.00215,33.478714,70.14223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.5,0.11226504746080736,23174.75,5.625328451118585,24384.75,5.919038088799832,10898.25,2.6453893048426895,353051.25,85.69797910777808
volkswijk,1,morning,40.313686,41.372604,26.77138,49.962254,0.0,0.0,0.0,0.0,0.0,0.0,12523.5,2.8863688875546876,80875.25,18.63982156531379,87167.0,20.0899202955627,140708.25,32.429904980418165,112610.25,25.95398427115066,0.0,0.0
volkswijk,1,afternoon,60.990036,62.68472,34.884434,74.981346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.00034571432357823544,11151.25,2.570097900534532,25103.5,5.785759681297488,29530.25,6.806020269230792,368097.75,84.83777643461362
volkswijk,1,evening,41.181217,37.72649,33.590107,67.702065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31479.75,7.255333651774638,270551.0,62.35557063894345,22486.5,5.182603424761328,50794.25,11.706866520275858,58572.75,13.499625764244726
volkswijk,1,12:00,60.044064,64.59636,33.507725,70.59932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.5,0.1082085832799877,31800.5,7.329258897966451,38223.25,8.809550012474524,10768.0,2.4817678908602927,352623.0,81.27121461541874
volkswijk,2,morning,40.934162,42.13162,26.799623,49.74632,0.0,0.0,0.0,0.0,0.0,0.0,4014.5,2.501016261745416,24931.0,15.531905946338265,29045.5,18.09522177868389,55927.25,34.84243659850574,46596.5,29.029419414726682,0.0,0.0
volkswijk,2,afternoon,62.486103,65.773506,34.93399,74.21301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0001557489265005241,3368.0,2.0982495378150605,8041.75,5.009975718742359,8284.75,5.161363675300868,140820.0,87.73025531921522
volkswijk,2,evening,41.15671,38.021923,33.86741,65.78972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7722.0,4.8107728417481885,101256.25,63.082208955874776,7846.0,4.888024309292448,27199.25,16.94501595647752,16491.25,10.273977936607071
volkswijk,2,12:00,61.041256,64.6953,33.590492,69.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.12584513261242347,9244.75,5.75943955306288,12838.25,7.998174622581414,2775.5,1.7291245820088186,135454.25,84.38741610973446
volkswijk,3,morning,39.69868,40.539387,26.812775,48.92227,0.0,0.0,0.0,0.0,0.0,0.0,5557.25,2.7876884721450614,40742.5,20.43769806583655,46114.5,23.13245940865238,69727.5,34.97747050096627,37208.0,18.664683552399737,0.0,0.0
volkswijk,3,afternoon,59.464684,61.174007,35.148163,74.879295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5722.75,2.8707083906551176,13676.75,6.860680788413329,17800.5,8.929281325910868,162149.75,81.33932949502068
volkswijk,3,evening,40.576324,37.846786,33.73283,66.1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15129.25,7.5892997106843625,116788.25,58.58459817481587,16496.75,8.275280004113373,35023.25,17.56874538342787,15912.25,7.982076726958525
volkswijk,3,12:00,59.068214,64.20965,33.54891,69.25787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.19663932360085729,15545.75,7.798228992010274,17766.5,8.912225874374059,11098.75,5.56747625718116,154546.75,77.52542955283364
volkswijk,4,morning,41.919853,43.51869,26.896103,49.031036,0.0,0.0,0.0,0.0,0.0,0.0,2791.0,1.5527336958789413,21919.25,12.19446723876549,26236.25,14.596169626837646,62046.25,34.51856075884226,66754.75,37.138068679675655,0.0,0.0
volkswijk,4,afternoon,63.56687,67.62584,35.260494,74.58758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771.5,1.5418851444387265,8004.75,4.453330366208153,10826.75,6.023310477197179,158144.5,87.98147401215594
