typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_inf,percent_bin_8_50.0_inf
volkswijk,0,afternoon,54.579857,58.26477,27.901314,67.795616,0.0,0.0,0.0,0.0,0.0,0.0,1816.5,0.44092855937850073,29262.75,7.103100578559439,17724.0,4.302239353935891,28815.5,6.994537243474366,42934.0,10.421594697691466,291418.75,70.73759956696034
volkswijk,0,evening,31.808084,28.144054,25.228762,54.799282,0.0,0.0,0.0,0.0,0.0,0.0,274402.75,66.60721676135364,10186.0,2.472501131753046,78142.5,18.967938316121383,5079.5,1.2329736401668563,42227.5,10.250102252218904,1933.25,0.4692678983861748
volkswijk,0,12:00,54.487293,58.542793,27.51915,64.04682,0.0,0.0,0.0,0.0,0.0,0.0,2484.0,0.602954330578693,42123.75,10.224918471302018,17430.25,4.230935877845919,12084.5,2.9333339806273004,4028.25,0.977798221478913,333820.75,81.03005911816716
volkswijk,1,morning,33.15538,34.025867,21.465597,42.69827,0.0,0.0,0.0,0.0,27475.25,6.332391645928609,99872.0,23.018120616270355,120006.25,27.65858636260708,166503.5,38.37509658393915,20027.25,4.615804791254811,0.0,0.0,0.0,0.0
volkswijk,1,afternoon,52.55447,54.341843,27.720942,68.13397,0.0,0.0,0.0,0.0,0.0,0.0,1266.25,0.29184050815396045,30695.0,7.074467441489291,30560.75,7.043526009529039,38186.0,8.800964773438999,51867.0,11.954109880688225,281309.25,64.83509138670048
volkswijk,1,evening,30.428572,27.65227,25.239372,54.63676,0.0,0.0,0.0,0.0,0.0,0.0,324287.5,74.74055580491802,20159.75,4.6463428898375545,52600.75,12.123221803971912,11643.25,2.683492198668193,20407.25,4.7033857532279635,4785.75,1.10300154937636
volkswijk,1,12:00,52.68781,57.89137,27.552494,64.59574,0.0,0.0,0.0,0.0,0.0,0.0,2837.0,0.6538610239943027,58187.0,13.41071956403119,29351.75,6.764880264724981,10249.25,2.362208353956153,10112.75,2.3307483505105338,323146.5,74.47758244278285
volkswijk,2,morning,33.65099,34.53419,21.487595,42.511097,0.0,0.0,0.0,0.0,9035.5,5.6290777015819415,31428.25,19.579664797160383,45192.5,28.15473344349974,65822.25,41.00697910939649,9036.25,5.629544948361444,0.0,0.0,0.0,0.0
volkswijk,2,afternoon,54.098686,56.643993,27.988905,66.8968,0.0,0.0,0.0,0.0,0.0,0.0,388.75,0.24218958070831498,9935.5,6.189773836983829,7888.25,4.914345877871037,10992.75,6.848436047154545,17175.0,10.699951250586006,114134.5,71.10530340669628
volkswijk,2,evening,29.957163,27.727846,25.412582,53.404263,0.0,0.0,0.0,0.0,0.0,0.0,125944.25,78.46272694565452,3579.5,2.230013129634504,22629.0,14.09776983112144,3077.25,1.917113536294951,5070.0,3.1585882294306282,214.75,0.13378832786395017
