datetime_lst,datetime,ws10,wdir10,ws100,r2m,t2m,stl3,stl4,sp,ssrd,strd,tcc,tp,fdir,sd,alpha_sol,azimuth_sol,CF100,dhi,dni
2016-09-13 08:00:00,2016-09-13 07:00:00,3.1,129,5.80000019073486,0.78,21.1,18.7,17.1,101300,127,355,0.06,0.0,77,0.0,0.198,1.41,0.12,50,391
2016-09-13 09:00:00,2016-09-13 08:00:00,2.8,132,4.59999990463257,0.69,23.6,18.7,17.1,101300,268,360,0.03,0.0,193,0.0,0.353,1.19,0.05,75,559
2016-09-13 10:00:00,2016-09-13 09:00:00,2.8,131,3.90000009536743,0.59,26.1,18.7,17.1,101200,397,370,0.01,0.0,306,0.0,0.493,0.95,0.02,91,646
2016-09-13 11:00:00,2016-09-13 10:00:00,2.8,124,3.79999995231628,0.52,28.5,18.7,17.2,101200,491,375,0.01,0.0,383,0.0,0.609,0.68,0.02,108,669
2016-09-13 12:00:00,2016-09-13 11:00:00,3.1,126,4.0,0.46,30.1,18.7,17.2,101200,584,381,0.01,0.0,476,0.0,0.689,0.36,0.02,108,749
2016-09-13 13:00:00,2016-09-13 12:00:00,3.6,130,4.69999980926514,0.41,31.2,18.7,17.2,101200,610,387,0.01,0.0,500,0.0,0.72,0.02,0.05,110,759
2016-09-13 14:00:00,2016-09-13 13:00:00,3.8,133,4.90000009536743,0.38,31.8,18.7,17.2,101100,587,391,0.0,0.0,479,0.0,0.696,-0.32,0.06,108,748
2016-09-13 15:00:00,2016-09-13 14:00:00,3.7,130,5.0,0.36,32.0,18.7,17.2,101100,515,393,0.06,0.0,405,0.0,0.621,-0.64,0.07,110,696
2016-09-13 16:00:00,2016-09-13 15:00:00,3.6,124,4.90000009536743,0.34,32.0,18.8,17.2,101100,413,394,0.15,0.0,320,0.0,0.509,-0.92,0.06,93,657
2016-09-13 17:00:00,2016-09-13 16:00:00,2.9,110,4.69999980926514,0.36,31.5,18.8,17.2,101000,280,392,0.19,0.0,205,0.0,0.37,-1.16,0.05,75,566
2016-09-13 18:00:00,2016-09-13 17:00:00,2.5,90,5.40000009536743,0.44,29.7,18.8,17.2,101000,136,390,0.31,0.0,79,0.0,0.217,-1.39,0.09,57,366
2016-09-13 19:00:00,2016-09-13 18:00:00,2.9,87,6.40000009536743,0.57,26.3,18.8,17.2,101000,24,388,0.17,0.0,10,0.0,0.058,-1.6,0.17,14,173
2016-09-13 20:00:00,2016-09-13 19:00:00,3.0,91,6.90000009536743,0.64,24.3,18.8,17.2,101000,0,389,0.26,0.0,0,0.0,0.0,-1.82,0.21,0,0
2016-09-13 21:00:00,2016-09-13 20:00:00,3.0,98,7.0,0.67,23.4,18.9,17.2,101100,0,373,0.16,0.0,0,0.0,0.0,-2.08,0.22,0,0
2016-09-13 22:00:00,2016-09-13 21:00:00,2.9,103,6.80000019073486,0.69,22.8,18.9,17.2,101100,0,376,0.13,0.0,0,0.0,0.0,-2.34,0.2,0,0
2016-09-13 23:00:00,2016-09-13 22:00:00,2.7,106,6.59999990463257,0.73,21.8,18.9,17.2,101100,0,374,0.16,0.0,0,0.0,0.0,-2.6,0.19,0,0
2016-09-14 00:00:00,2016-09-13 23:00:00,2.5,106,6.19999980926514,0.76,21.0,18.9,17.2,101100,0,369,0.1,0.0,0,0.0,0.0,-2.86,0.15,0,0
2016-09-14 01:00:00,2016-09-14 00:00:00,2.6,101,6.30000019073486,0.81,19.9,18.9,17.2,101100,0,365,0.09,0.0,0,0.0,0.0,-3.13,0.16,0,0
2016-09-14 02:00:00,2016-09-14 01:00:00,2.8,96,6.5,0.82,19.3,18.9,17.2,101100,0,359,0.07,0.0,0,0.0,0.0,2.89,0.18,0,0
2016-09-14 03:00:00,2016-09-14 02:00:00,2.9,95,6.59999990463257,0.83,18.8,19.0,17.2,101100,0,357,0.0,0.0,0,0.0,0.0,2.63,0.19,0,0
2016-09-14 04:00:00,2016-09-14 03:00:00,3.1,96,6.90000009536743,0.82,18.5,19.0,17.2,101100,0,354,0.02,0.0,0,0.0,0.0,2.37,0.21,0,0
2016-09-14 05:00:00,2016-09-14 04:00:00,3.2,99,7.09999990463257,0.81,18.3,19.0,17.2,101100,0,351,0.02,0.0,0,0.0,0.0,2.11,0.23,0,0
2016-09-14 06:00:00,2016-09-14 05:00:00,3.1,101,6.90000009536743,0.81,17.9,19.0,17.2,101000,0,350,0.02,0.0,0,0.0,0.0,1.85,0.21,0,0
2016-09-14 07:00:00,2016-09-14 06:00:00,3.2,103,6.69999980926514,0.79,18.5,19.0,17.2,101100,19,345,0.02,0.0,8,0.0,0.034,1.62,0.2,11,160
2016-09-14 08:00:00,2016-09-14 07:00:00,3.5,106,6.19999980926514,0.7,21.1,19.0,17.2,101100,126,351,0.02,0.0,76,0.0,0.194,1.41,0.15,50,395
2016-09-14 09:00:00,2016-09-14 08:00:00,3.3,112,5.09999990463257,0.61,23.6,19.0,17.2,101100,268,355,0.0,0.0,193,0.0,0.348,1.19,0.07,75,566
2016-09-14 10:00:00,2016-09-14 09:00:00,3.5,115,4.69999980926514,0.55,25.8,19.0,17.2,101100,403,361,0.0,0.0,312,0.0,0.488,0.95,0.05,91,665
2016-09-14 11:00:00,2016-09-14 10:00:00,3.1,117,4.09999990463257,0.51,27.7,19.0,17.2,101100,512,368,0.0,0.0,410,0.0,0.604,0.67,0.03,102,722
2016-09-14 12:00:00,2016-09-14 11:00:00,3.1,118,4.0,0.47,29.3,19.1,17.2,101100,584,374,0.0,0.0,477,0.0,0.683,0.36,0.02,107,756
2016-09-14 13:00:00,2016-09-14 12:00:00,3.1,117,4.0,0.43,30.5,19.1,17.2,101100,607,379,0.0,0.0,495,0.0,0.713,0.02,0.02,112,757
2016-09-14 14:00:00,2016-09-14 13:00:00,3.1,114,4.0,0.39,31.4,19.1,17.2,101100,593,381,0.0,0.0,485,0.0,0.689,-0.32,0.02,108,763
2016-09-14 15:00:00,2016-09-14 14:00:00,3.3,109,4.40000009536743,0.37,31.6,19.1,17.2,101100,525,382,0.06,0.0,423,0.0,0.614,-0.64,0.04,102,734
2016-09-14 16:00:00,2016-09-14 15:00:00,3.5,103,4.59999990463257,0.36,31.3,19.1,17.2,101100,415,382,0.1,0.0,323,0.0,0.502,-0.92,0.05,92,671
2016-09-14 17:00:00,2016-09-14 16:00:00,3.0,90,4.80000019073486,0.37,30.6,19.1,17.2,101100,284,380,0.07,0.0,208,0.0,0.364,-1.16,0.06,76,584
2016-09-14 18:00:00,2016-09-14 17:00:00,2.7,76,5.69999980926514,0.46,28.2,19.2,17.2,101100,138,379,0.08,0.0,88,0.0,0.211,-1.38,0.11,50,420
2016-09-14 19:00:00,2016-09-14 18:00:00,3.2,71,7.0,0.59,24.9,19.2,17.2,101100,26,370,0.05,0.0,12,0.0,0.052,-1.59,0.22,14,233
2016-09-14 20:00:00,2016-09-14 19:00:00,3.7,72,7.80000019073486,0.69,22.9,19.2,17.2,101100,0,369,0.02,0.0,0,0.0,0.0,-1.82,0.32,0,0
2016-09-14 21:00:00,2016-09-14 20:00:00,3.7,77,7.90000009536743,0.75,21.6,19.2,17.2,101100,0,362,0.01,0.0,0,0.0,0.0,-2.08,0.33,0,0
2016-09-14 22:00:00,2016-09-14 21:00:00,3.5,81,7.69999980926514,0.78,20.7,19.2,17.2,101100,0,364,0.0,0.0,0,0.0,0.0,-2.34,0.31,0,0
2016-09-14 23:00:00,2016-09-14 22:00:00,3.6,86,7.59999990463257,0.78,20.3,19.3,17.2,101100,0,357,0.02,0.0,0,0.0,0.0,-2.6,0.29,0,0
2017-05-27 00:00:00,2017-05-26 23:00:00,5.0,107,9.60000038146973,0.62,19.2,13.8,9.2,101700,0,321,0.0,0.0,0,0.0,0.0,-2.88,0.59,0,0
2017-05-27 01:00:00,2017-05-27 00:00:00,4.8,112,9.39999961853027,0.66,18.2,13.9,9.2,101700,0,319,0.0,0.0,0,0.0,0.0,-3.12,0.56,0,0
2017-05-27 02:00:00,2017-05-27 01:00:00,4.6,115,9.10000038146973,0.69,17.5,13.9,9.2,101700,0,318,0.0,0.0,0,0.0,0.0,2.92,0.51,0,0
2017-05-27 03:00:00,2017-05-27 02:00:00,4.3,120,8.69999980926514,0.73,16.7,13.9,9.2,101700,0,317,0.0,0.0,0,0.0,0.0,2.68,0.45,0,0
2017-05-27 04:00:00,2017-05-27 03:00:00,4.2,121,8.69999980926514,0.78,15.8,13.9,9.3,101700,0,315,0.0,0.0,0,0.0,0.0,2.44,0.45,0,0
2017-05-27 05:00:00,2017-05-27 04:00:00,4.2,124,8.5,0.79,15.8,13.9,9.3,101700,5,314,0.0,0.0,1,0.0,0.0,2.22,0.42,4,20
2017-05-27 06:00:00,2017-05-27 05:00:00,4.6,129,8.39999961853027,0.73,17.6,14.0,9.3,101700,73,315,0.0,0.0,37,0.0,0.126,2.02,0.4,36,293
2017-05-27 07:00:00,2017-05-27 06:00:00,4.8,130,8.30000019073486,0.64,19.8,14.0,9.3,101700,200,318,0.0,0.0,133,0.0,0.277,1.82,0.39,67,486
2017-05-27 08:00:00,2017-05-27 07:00:00,5.4,133,7.69999980926514,0.56,22.1,14.0,9.3,101700,351,326,0.0,0.0,263,0.0,0.435,1.62,0.31,88,624
2017-05-27 09:00:00,2017-05-27 08:00:00,5.6,136,7.69999980926514,0.49,24.3,14.0,9.3,101600,504,332,0.0,0.0,400,0.0,0.595,1.41,0.31,104,714
2017-05-27 10:00:00,2017-05-27 09:00:00,5.7,138,7.80000019073486,0.43,26.0,14.0,9.3,101600,641,339,0.0,0.0,526,0.0,0.749,1.17,0.32,115,773
2017-05-27 11:00:00,2017-05-27 10:00:00,5.2,136,6.90000009536743,0.39,27.5,14.0,9.3,101500,750,346,0.0,0.0,626,0.0,0.885,0.87,0.21,124,809
2017-05-27 12:00:00,2017-05-27 11:00:00,5.4,144,7.09999990463257,0.35,28.8,14.0,9.3,101500,819,353,0.0,0.0,691,0.0,0.986,0.49,0.23,128,829
2017-05-27 13:00:00,2017-05-27 12:00:00,5.2,154,6.90000009536743,0.32,29.8,14.0,9.3,101500,845,359,0.0,0.0,715,0.0,1.029,0.04,0.21,130,835
2017-05-27 14:00:00,2017-05-27 13:00:00,5.1,159,6.59999990463257,0.3,30.5,14.1,9.3,101400,825,364,0.04,0.0,695,0.0,0.998,-0.42,0.19,130,827
2017-05-27 15:00:00,2017-05-27 14:00:00,5.0,160,6.59999990463257,0.28,31.2,14.1,9.3,101400,761,367,0.06,0.0,636,0.0,0.905,-0.81,0.19,125,809
2017-05-27 16:00:00,2017-05-27 15:00:00,5.0,165,6.59999990463257,0.28,31.5,14.1,9.3,101300,660,369,0.29,0.0,545,0.0,0.773,-1.12,0.19,115,780
2017-05-27 17:00:00,2017-05-27 16:00:00,4.5,186,6.19999980926514,0.26,31.3,14.1,9.3,101300,502,373,0.57,0.0,381,0.0,0.622,-1.37,0.15,121,654
2017-05-27 18:00:00,2017-05-27 17:00:00,3.3,214,4.80000019073486,0.29,30.5,14.2,9.3,101300,288,386,0.34,0.0,189,0.0,0.462,-1.59,0.06,99,424
2017-05-27 19:00:00,2017-05-27 18:00:00,4.0,269,6.09999990463257,0.4,27.8,14.2,9.3,101400,163,395,0.2,0.0,77,0.0,0.303,-1.79,0.14,86,258
2017-05-27 20:00:00,2017-05-27 19:00:00,4.4,283,7.30000019073486,0.55,23.9,14.2,9.3,101400,81,371,0.11,0.0,40,0.0,0.151,-1.98,0.26,41,265
2017-05-27 21:00:00,2017-05-27 20:00:00,3.3,287,6.0,0.64,21.4,14.2,9.3,101500,9,368,0.57,0.0,3,0.0,0.012,-2.18,0.13,6,60
2017-05-27 22:00:00,2017-05-27 21:00:00,2.7,279,5.09999990463257,0.69,19.9,14.3,9.3,101600,0,357,0.97,0.0,0,0.0,0.0,-2.4,0.07,0,0
2017-05-27 23:00:00,2017-05-27 22:00:00,2.2,276,4.5,0.69,18.9,14.3,9.4,101600,0,357,1.0,0.0,0,0.0,0.0,-2.64,0.04,0,0
2017-06-19 00:00:00,2017-06-18 23:00:00,1.7,66,3.79999995231628,0.82,18.5,16.1,12.0,102100,0,358,0.19,0.0,0,0.0,0.0,-2.87,0.02,0,0
2017-06-19 01:00:00,2017-06-19 00:00:00,1.7,84,4.09999990463257,0.86,17.6,16.1,12.0,102100,0,349,0.12,0.0,0,0.0,0.0,-3.1,0.03,0,0
2017-06-19 02:00:00,2017-06-19 01:00:00,1.7,100,4.30000019073486,0.9,16.4,16.1,12.0,102100,0,342,0.15,0.0,0,0.0,0.0,2.94,0.04,0,0
2017-06-19 03:00:00,2017-06-19 02:00:00,1.7,112,4.30000019073486,0.9,16.0,16.1,12.0,102000,0,345,0.09,0.0,0,0.0,0.0,2.7,0.04,0,0
2017-06-19 04:00:00,2017-06-19 03:00:00,1.7,122,4.30000019073486,0.93,15.5,16.2,12.0,102000,0,338,0.14,0.0,0,0.0,0.0,2.47,0.04,0,0
2017-06-19 05:00:00,2017-06-19 04:00:00,1.9,129,4.30000019073486,0.91,15.9,16.2,12.0,102000,9,338,0.08,0.0,2,0.0,0.014,2.25,0.04,7,40
2017-06-19 06:00:00,2017-06-19 05:00:00,2.2,133,3.70000004768372,0.83,18.8,16.2,12.0,102000,73,350,0.09,0.0,34,0.0,0.147,2.05,0.02,39,232
2017-06-19 07:00:00,2017-06-19 06:00:00,1.4,130,2.59999990463257,0.7,21.8,16.2,12.0,102000,203,340,0.09,0.0,131,0.0,0.295,1.86,0.0,72,450
2017-06-19 08:00:00,2017-06-19 07:00:00,1.2,123,1.5,0.62,23.9,16.2,12.0,102000,336,365,0.09,0.0,245,0.0,0.453,1.66,0.0,91,560
2017-06-19 09:00:00,2017-06-19 08:00:00,1.4,116,1.70000004768372,0.53,25.8,16.2,12.0,102000,493,367,0.05,0.0,378,0.0,0.613,1.46,0.0,115,657
2017-06-19 10:00:00,2017-06-19 09:00:00,1.9,117,2.40000009536743,0.48,26.9,16.2,12.0,101900,611,371,0.09,0.0,482,0.0,0.768,1.22,0.0,129,694
2017-06-19 11:00:00,2017-06-19 10:00:00,1.6,148,1.89999997615814,0.45,28.0,16.2,12.0,101900,694,377,0.35,0.0,558,0.0,0.909,0.93,0.0,136,707
2017-06-19 12:00:00,2017-06-19 11:00:00,1.5,147,2.0,0.43,28.6,16.3,12.0,101800,671,388,0.41,0.0,534,0.0,1.017,0.55,0.0,137,628
2017-06-19 13:00:00,2017-06-19 12:00:00,1.2,148,1.70000004768372,0.4,29.1,16.3,12.0,101800,615,394,0.42,0.0,482,0.0,1.067,0.08,0.0,133,550
2017-06-19 14:00:00,2017-06-19 13:00:00,0.8,150,1.20000004768372,0.38,29.8,16.3,12.0,101700,665,398,0.38,0.0,517,0.0,1.04,-0.41,0.0,148,599
2017-06-19 15:00:00,2017-06-19 14:00:00,0.4,135,0.5,0.36,30.2,16.3,12.1,101700,693,388,0.02,0.0,536,0.0,0.947,-0.82,0.0,157,660
2017-06-19 16:00:00,2017-06-19 15:00:00,0.1,332,0.100000001490116,0.35,30.5,16.3,12.1,101600,643,380,0.01,0.0,520,0.0,0.815,-1.13,0.0,123,715
2017-06-19 17:00:00,2017-06-19 16:00:00,1.0,335,1.10000002384186,0.35,30.4,16.4,12.1,101600,547,379,0.0,0.0,437,0.0,0.662,-1.39,0.0,110,711
2017-06-19 18:00:00,2017-06-19 17:00:00,2.1,345,2.70000004768372,0.37,29.8,16.4,12.1,101600,401,379,0.04,0.0,306,0.0,0.503,-1.6,0.0,95,635
2017-06-19 19:00:00,2017-06-19 18:00:00,3.1,353,4.30000019073486,0.39,28.8,16.4,12.1,101600,252,374,0.04,0.0,174,0.0,0.344,-1.8,0.04,78,516
2017-06-19 20:00:00,2017-06-19 19:00:00,3.4,356,5.69999980926514,0.52,26.7,16.5,12.1,101600,118,371,0.07,0.0,68,0.0,0.192,-1.99,0.11,50,356
2017-06-19 21:00:00,2017-06-19 20:00:00,3.6,359,6.90000009536743,0.62,23.7,16.5,12.1,101600,25,365,0.0,0.0,10,0.0,0.054,-2.19,0.21,15,187
2017-06-19 22:00:00,2017-06-19 21:00:00,3.5,4,7.0,0.72,22.0,16.5,12.1,101600,0,359,0.05,0.0,0,0.0,0.0,-2.4,0.22,0,0
2017-06-19 23:00:00,2017-06-19 22:00:00,3.2,16,6.40000009536743,0.79,20.6,16.6,12.1,101600,0,355,0.45,0.0,0,0.0,0.0,-2.63,0.17,0,0
2017-06-22 00:00:00,2017-06-21 23:00:00,3.8,138,7.80000019073486,0.66,21.3,17.4,12.3,101200,0,370,0.44,0.0,0,0.0,0.0,-2.86,0.32,0,0
2017-06-22 01:00:00,2017-06-22 00:00:00,3.6,144,7.59999990463257,0.67,21.0,17.4,12.3,101100,0,369,0.87,0.0,0,0.0,0.0,-3.1,0.29,0,0
2017-06-22 02:00:00,2017-06-22 01:00:00,3.5,152,7.5,0.7,20.3,17.4,12.3,101100,0,366,0.99,0.0,0,0.0,0.0,2.94,0.28,0,0
2017-06-22 03:00:00,2017-06-22 02:00:00,3.7,161,7.59999990463257,0.72,20.0,17.4,12.4,101000,0,362,0.78,0.0,0,0.0,0.0,2.7,0.29,0,0
2017-06-22 04:00:00,2017-06-22 03:00:00,3.3,169,7.09999990463257,0.72,20.3,17.5,12.4,101000,0,366,0.13,0.0,0,0.0,0.0,2.47,0.23,0,0
2017-06-22 05:00:00,2017-06-22 04:00:00,3.6,182,7.5,0.69,20.8,17.5,12.4,100900,8,366,0.1,0.0,1,0.0,0.013,2.26,0.28,7,20
2017-06-22 06:00:00,2017-06-22 05:00:00,5.5,194,9.60000038146973,0.64,22.4,17.5,12.4,100800,77,368,0.03,0.0,30,0.0,0.146,2.06,0.59,47,206
2017-06-22 07:00:00,2017-06-22 06:00:00,5.7,209,10.1000003814697,0.57,25.0,17.5,12.4,100800,197,372,0.0,0.0,122,0.0,0.294,1.86,0.68,75,421
2017-06-22 08:00:00,2017-06-22 07:00:00,5.2,227,7.59999990463257,0.51,27.5,17.5,12.4,100800,343,374,0.03,0.0,250,0.0,0.451,1.67,0.29,93,573
2017-06-22 09:00:00,2017-06-22 08:00:00,5.9,242,8.0,0.49,29.1,17.5,12.4,100800,505,378,0.23,0.0,398,0.0,0.611,1.46,0.34,107,694
2017-06-22 10:00:00,2017-06-22 09:00:00,6.3,250,8.39999961853027,0.46,29.9,17.5,12.4,100800,618,385,0.32,0.0,488,0.0,0.767,1.22,0.4,130,703
2017-06-22 11:00:00,2017-06-22 10:00:00,4.9,271,6.40000009536743,0.43,30.5,17.6,12.4,100800,694,393,0.87,0.0,535,0.0,0.908,0.93,0.17,159,679
2017-06-22 12:00:00,2017-06-22 11:00:00,4.3,269,5.59999990463257,0.43,30.5,17.6,12.4,100800,746,394,0.91,0.0,524,0.0,1.016,0.55,0.11,222,616
2017-06-22 13:00:00,2017-06-22 12:00:00,4.8,255,6.30000019073486,0.39,30.8,17.6,12.4,100700,773,396,0.91,0.0,535,0.0,1.067,0.08,0.16,238,611
2017-06-22 14:00:00,2017-06-22 13:00:00,6.1,260,8.10000038146973,0.39,30.6,17.6,12.4,100700,781,390,0.65,0.0,593,0.0,1.041,-0.4,0.36,188,687
2017-06-22 15:00:00,2017-06-22 14:00:00,6.1,262,8.0,0.43,28.9,17.6,12.4,100700,729,388,0.9,0.0,562,0.0,0.949,-0.81,0.34,167,691
2017-06-22 16:00:00,2017-06-22 15:00:00,7.2,266,9.60000038146973,0.54,25.8,17.6,12.4,100700,528,389,0.81,0.0,322,0.0,0.817,-1.13,0.59,206,442
2017-06-22 17:00:00,2017-06-22 16:00:00,7.1,267,9.69999980926514,0.7,22.2,17.7,12.4,100700,338,386,0.57,1.8,165,0.0,0.664,-1.38,0.61,173,268
2017-06-22 18:00:00,2017-06-22 17:00:00,7.3,262,10.1999998092651,0.77,21.3,17.7,12.4,100700,218,374,0.32,0.8,92,0.0,0.505,-1.6,0.69,126,190
2017-06-22 19:00:00,2017-06-22 18:00:00,7.3,260,10.3000001907349,0.76,21.0,17.7,12.4,100700,173,367,0.61,0.0,87,0.0,0.346,-1.8,0.71,86,256
2017-06-22 20:00:00,2017-06-22 19:00:00,6.9,267,9.89999961853027,0.76,20.2,17.7,12.4,100800,71,391,0.9,0.0,23,0.0,0.194,-1.99,0.64,48,119
2017-06-22 21:00:00,2017-06-22 20:00:00,6.3,269,9.30000019073486,0.78,19.2,17.8,12.5,100800,14,382,0.38,0.0,4,0.0,0.055,-2.19,0.54,10,72
2017-06-22 22:00:00,2017-06-22 21:00:00,6.1,273,9.30000019073486,0.83,18.0,17.8,12.5,100900,0,361,0.26,0.0,0,0.0,0.0,-2.4,0.54,0,0
2017-06-22 23:00:00,2017-06-22 22:00:00,6.2,280,9.69999980926514,0.84,17.1,17.8,12.5,101000,0,344,0.26,0.0,0,0.0,0.0,-2.63,0.61,0,0
2018-05-29 00:00:00,2018-05-28 23:00:00,4.9,37,9.10000038146973,0.77,20.8,15.8,10.3,101600,0,364,0.99,0.0,0,0.0,0.0,-2.88,0.51,0,0
2018-05-29 01:00:00,2018-05-29 00:00:00,4.0,33,7.80000019073486,0.8,20.4,15.8,10.3,101500,0,364,0.99,0.0,0,0.0,0.0,-3.12,0.32,0,0
2018-05-29 02:00:00,2018-05-29 01:00:00,4.1,35,8.0,0.83,19.8,15.8,10.3,101500,0,364,0.98,0.0,0,0.0,0.0,2.92,0.34,0,0
2018-05-29 03:00:00,2018-05-29 02:00:00,4.3,36,8.19999980926514,0.85,19.5,15.9,10.3,101400,0,366,0.98,0.0,0,0.0,0.0,2.68,0.37,0,0
2018-05-29 04:00:00,2018-05-29 03:00:00,4.2,36,8.10000038146973,0.89,19.0,15.9,10.3,101300,0,356,0.98,0.0,0,0.0,0.0,2.44,0.36,0,0
2018-05-29 05:00:00,2018-05-29 04:00:00,4.0,37,7.59999990463257,0.91,18.7,15.9,10.3,101300,5,353,0.93,0.0,0,0.0,0.0,2.22,0.29,5,0
2018-05-29 06:00:00,2018-05-29 05:00:00,3.8,35,6.80000019073486,0.89,19.6,15.9,10.3,101300,64,351,0.87,0.0,23,0.0,0.131,2.02,0.2,41,177
2018-05-29 07:00:00,2018-05-29 06:00:00,3.8,38,6.09999990463257,0.82,21.0,15.9,10.3,101300,179,354,0.88,0.0,94,0.0,0.281,1.83,0.14,85,339
2018-05-29 08:00:00,2018-05-29 07:00:00,3.8,47,5.30000019073486,0.76,22.4,15.9,10.3,101300,302,358,0.84,0.0,171,0.0,0.439,1.63,0.09,131,403
2018-05-29 09:00:00,2018-05-29 08:00:00,3.7,53,4.90000009536743,0.68,24.1,16.0,10.3,101200,444,366,0.32,0.0,323,0.0,0.599,1.42,0.06,121,573
2018-05-29 10:00:00,2018-05-29 09:00:00,3.7,51,4.80000019073486,0.62,25.7,16.0,10.3,101200,616,367,0.14,0.0,500,0.0,0.753,1.17,0.06,116,732
2018-05-29 11:00:00,2018-05-29 10:00:00,3.6,48,4.59999990463257,0.59,27.4,16.0,10.3,101200,716,376,0.05,0.0,589,0.0,0.889,0.88,0.05,127,758
2018-05-29 12:00:00,2018-05-29 11:00:00,3.6,66,4.59999990463257,0.53,28.7,16.0,10.3,101100,793,385,0.3,0.0,663,0.0,0.991,0.5,0.05,130,792
2018-05-29 13:00:00,2018-05-29 12:00:00,3.2,73,4.09999990463257,0.49,29.6,16.0,10.3,101000,760,392,0.58,0.1,592,0.0,1.035,0.04,0.03,168,689
2018-05-29 14:00:00,2018-05-29 13:00:00,2.8,57,3.5,0.45,30.2,16.0,10.3,101000,733,397,0.73,0.1,551,0.0,1.004,-0.42,0.01,182,653
2018-05-29 15:00:00,2018-05-29 14:00:00,3.2,41,4.0,0.47,29.5,16.1,10.4,100900,585,408,0.83,1.1,378,0.0,0.911,-0.81,0.02,207,478
2018-05-29 16:00:00,2018-05-29 15:00:00,2.8,63,3.90000009536743,0.64,26.2,16.1,10.4,100900,453,403,0.98,2.4,268,0.0,0.779,-1.12,0.02,185,382
2018-05-29 17:00:00,2018-05-29 16:00:00,1.3,124,1.89999997615814,0.73,24.1,16.1,10.4,100900,171,396,1.0,1.7,37,0.0,0.627,-1.37,0.0,134,63
2018-05-29 18:00:00,2018-05-29 17:00:00,1.2,323,1.89999997615814,0.78,22.5,16.2,10.4,100900,110,394,1.0,0.5,2,0.0,0.467,-1.59,0.0,108,4
2018-05-29 19:00:00,2018-05-29 18:00:00,2.3,12,4.30000019073486,0.87,20.5,16.2,10.4,100900,56,396,1.0,1.3,0,0.0,0.309,-1.79,0.04,56,0
2018-05-29 20:00:00,2018-05-29 19:00:00,2.6,43,5.0,0.91,19.9,16.2,10.4,100900,32,390,1.0,0.0,0,0.0,0.156,-1.99,0.07,32,0
2018-05-29 21:00:00,2018-05-29 20:00:00,2.0,87,4.30000019073486,0.94,19.4,16.2,10.4,100900,6,382,1.0,0.0,0,0.0,0.017,-2.19,0.04,6,0
2018-05-29 22:00:00,2018-05-29 21:00:00,1.9,117,4.0,0.96,18.8,16.3,10.4,101000,0,384,1.0,0.0,0,0.0,0.0,-2.4,0.02,0,0
2018-05-29 23:00:00,2018-05-29 22:00:00,1.5,24,2.0,0.97,18.7,16.3,10.4,101000,0,383,1.0,0.0,0,0.0,0.0,-2.64,0.0,0,0
2018-07-24 00:00:00,2018-07-23 23:00:00,1.2,54,2.79999995231628,0.81,19.7,19.6,15.9,101500,0,364,0.0,0.0,0,0.0,0.0,-2.84,0.0,0,0
2018-07-24 01:00:00,2018-07-24 00:00:00,1.4,79,3.40000009536743,0.84,19.0,19.6,15.9,101500,0,361,0.0,0.0,0,0.0,0.0,-3.08,0.01,0,0
2018-07-24 02:00:00,2018-07-24 01:00:00,1.6,94,4.0,0.84,18.7,19.6,15.9,101400,0,363,0.0,0.0,0,0.0,0.0,2.95,0.02,0,0
2018-07-24 03:00:00,2018-07-24 02:00:00,1.7,101,4.19999980926514,0.86,18.0,19.6,15.9,101400,0,359,0.01,0.0,0,0.0,0.0,2.71,0.03,0,0
2018-07-24 04:00:00,2018-07-24 03:00:00,1.8,109,4.19999980926514,0.87,17.7,19.6,15.9,101400,0,359,0.02,0.0,0,0.0,0.0,2.47,0.03,0,0
2018-07-24 05:00:00,2018-07-24 04:00:00,2.0,120,4.0,0.89,17.0,19.6,15.9,101400,0,356,0.02,0.0,0,0.0,0.0,2.24,0.02,0,0
2018-07-24 06:00:00,2018-07-24 05:00:00,1.8,127,3.59999990463257,0.85,18.5,19.6,15.9,101300,43,355,0.04,0.0,20,0.0,0.086,2.03,0.01,23,232
2018-07-24 07:00:00,2018-07-24 06:00:00,1.3,152,2.70000004768372,0.73,21.8,19.6,15.9,101400,155,363,0.05,0.0,98,0.0,0.236,1.84,0.0,57,420
2018-07-24 08:00:00,2018-07-24 07:00:00,0.9,180,1.29999995231628,0.61,24.8,19.6,15.9,101300,297,362,0.05,0.0,215,0.0,0.394,1.64,0.0,82,561
2018-07-24 09:00:00,2018-07-24 08:00:00,1.1,204,1.29999995231628,0.5,27.5,19.6,15.9,101300,452,370,0.06,0.0,358,0.0,0.553,1.43,0.0,94,681
2018-07-24 10:00:00,2018-07-24 09:00:00,1.1,200,1.39999997615814,0.44,29.2,19.6,15.9,101300,570,380,0.17,0.0,438,0.0,0.708,1.19,0.0,132,674
2018-07-24 11:00:00,2018-07-24 10:00:00,1.2,175,1.5,0.42,29.8,19.6,15.9,101300,644,392,0.22,0.0,524,0.0,0.847,0.9,0.0,120,700
2018-07-24 12:00:00,2018-07-24 11:00:00,1.6,182,1.89999997615814,0.4,30.6,19.6,15.9,101300,712,405,0.18,0.0,544,0.0,0.953,0.54,0.0,168,667
