datetime_lst,datetime,ws10,wdir10,ws100,r2m,t2m,stl3,stl4,sp,ssrd,strd,tcc,tp,fdir,sd,alpha_sol,azimuth_sol,CF100,dhi,dni
2013-08-04 08:00:00,2013-08-04 07:00:00,1.8,214,2.5,0.75,19.3,19.1,14.6,102000,221,336,0.32,0.0,132,0.0,0.36,1.6,0.0,89,374
2013-08-04 09:00:00,2013-08-04 08:00:00,1.8,212,2.29999995231628,0.63,21.1,19.1,14.6,102000,352,339,0.49,0.0,254,0.0,0.52,1.39,0.0,98,511
2013-08-04 10:00:00,2013-08-04 09:00:00,2.3,217,2.90000009536743,0.56,22.5,19.1,14.6,102000,515,352,0.58,0.0,357,0.0,0.673,1.15,0.0,158,573
2013-08-04 11:00:00,2013-08-04 10:00:00,1.3,216,1.60000002384186,0.51,23.5,19.1,14.6,102000,626,353,0.52,0.0,494,0.0,0.808,0.87,0.0,132,683
2013-08-04 12:00:00,2013-08-04 11:00:00,2.3,210,2.90000009536743,0.5,23.8,19.1,14.6,102000,617,353,0.72,0.1,472,0.0,0.911,0.52,0.0,145,598
2013-08-04 13:00:00,2013-08-04 12:00:00,2.4,208,3.09999990463257,0.48,24.6,19.1,14.6,101900,654,356,0.47,0.1,539,0.0,0.959,0.1,0.0,115,658
2013-08-04 14:00:00,2013-08-04 13:00:00,2.5,222,3.20000004768372,0.46,24.9,19.1,14.6,101900,597,362,0.3,0.0,435,0.0,0.941,-0.33,0.0,162,538
2013-08-04 15:00:00,2013-08-04 14:00:00,2.6,232,3.29999995231628,0.45,25.1,19.1,14.6,101900,612,363,0.32,0.0,489,0.0,0.861,-0.71,0.01,123,645
2013-08-04 16:00:00,2013-08-04 15:00:00,1.9,231,2.40000009536743,0.46,25.2,19.1,14.6,101800,415,382,0.85,0.0,304,0.0,0.738,-1.03,0.0,111,452
2013-08-04 17:00:00,2013-08-04 16:00:00,1.4,236,1.79999995231628,0.45,25.3,19.1,14.6,101800,390,370,0.57,0.0,270,0.0,0.592,-1.29,0.0,120,484
2013-08-04 18:00:00,2013-08-04 17:00:00,1.0,267,1.20000004768372,0.46,25.0,19.1,14.6,101800,249,373,0.31,0.0,166,0.0,0.434,-1.51,0.0,83,395
2013-08-04 19:00:00,2013-08-04 18:00:00,1.2,347,1.5,0.53,23.5,19.1,14.6,101800,147,367,0.31,0.0,88,0.0,0.274,-1.71,0.0,59,325
2013-08-04 20:00:00,2013-08-04 19:00:00,1.6,11,3.29999995231628,0.63,21.0,19.1,14.6,101800,60,352,0.26,0.0,30,0.0,0.119,-1.91,0.01,30,253
2013-08-04 21:00:00,2013-08-04 20:00:00,2.0,20,4.40000009536743,0.7,19.2,19.1,14.6,101800,2,354,0.77,0.0,0,0.0,0.0,-2.12,0.04,2,0
2013-08-04 22:00:00,2013-08-04 21:00:00,2.0,38,4.90000009536743,0.76,18.1,19.1,14.6,101800,0,350,1.0,0.0,0,0.0,0.0,-2.35,0.06,0,0
2013-08-04 23:00:00,2013-08-04 22:00:00,2.7,68,6.19999980926514,0.77,17.7,19.1,14.6,101800,0,359,0.7,0.0,0,0.0,0.0,-2.59,0.15,0,0
2013-08-05 00:00:00,2013-08-04 23:00:00,2.1,85,5.40000009536743,0.8,16.7,19.1,14.6,101700,0,346,0.71,0.0,0,0.0,0.0,-2.83,0.09,0,0
2013-08-05 01:00:00,2013-08-05 00:00:00,2.0,97,4.80000019073486,0.81,16.1,19.1,14.6,101700,0,353,0.35,0.0,0,0.0,0.0,-3.08,0.06,0,0
2013-08-05 02:00:00,2013-08-05 01:00:00,2.2,120,4.59999990463257,0.82,15.3,19.1,14.6,101700,0,335,0.62,0.0,0,0.0,0.0,2.95,0.05,0,0
2013-08-05 03:00:00,2013-08-05 02:00:00,2.2,145,4.69999980926514,0.81,15.3,19.1,14.6,101600,0,342,0.64,0.0,0,0.0,0.0,2.7,0.05,0,0
2013-08-05 04:00:00,2013-08-05 03:00:00,2.3,168,4.59999990463257,0.84,14.6,19.1,14.6,101600,0,334,0.7,0.0,0,0.0,0.0,2.45,0.05,0,0
2013-08-05 05:00:00,2013-08-05 04:00:00,2.0,179,4.09999990463257,0.87,13.8,19.1,14.7,101600,0,332,0.57,0.0,0,0.0,0.0,2.22,0.03,0,0
2013-08-05 06:00:00,2013-08-05 05:00:00,1.6,172,3.79999995231628,0.84,15.0,19.1,14.7,101500,22,336,0.23,0.0,8,0.0,0.047,2.0,0.02,14,160
2013-08-05 07:00:00,2013-08-05 06:00:00,1.9,162,3.29999995231628,0.76,18.2,19.1,14.7,101500,106,345,0.76,0.0,55,0.0,0.198,1.8,0.01,51,279
2013-08-05 08:00:00,2013-08-05 07:00:00,2.0,152,2.70000004768372,0.67,20.7,19.1,14.7,101500,269,337,0.75,0.0,191,0.0,0.357,1.6,0.0,78,547
2013-08-05 09:00:00,2013-08-05 08:00:00,2.5,155,3.20000004768372,0.6,22.9,19.0,14.7,101400,415,342,0.47,0.0,306,0.0,0.517,1.39,0.0,109,620
2013-08-05 10:00:00,2013-08-05 09:00:00,3.1,162,4.0,0.53,24.8,19.0,14.7,101400,562,351,0.17,0.0,457,0.0,0.669,1.15,0.02,105,737
2013-08-05 11:00:00,2013-08-05 10:00:00,3.4,178,4.40000009536743,0.47,26.5,19.0,14.7,101400,676,359,0.32,0.0,566,0.0,0.804,0.86,0.04,110,786
2013-08-05 12:00:00,2013-08-05 11:00:00,4.4,189,5.69999980926514,0.42,27.6,19.0,14.7,101300,748,365,0.99,0.0,633,0.0,0.906,0.51,0.11,115,804
2013-08-05 13:00:00,2013-08-05 12:00:00,4.1,186,5.40000009536743,0.4,28.2,19.0,14.7,101300,718,378,0.89,0.0,570,0.0,0.955,0.1,0.09,148,698
2013-08-05 14:00:00,2013-08-05 13:00:00,4.3,180,5.69999980926514,0.38,28.8,19.0,14.7,101200,595,392,0.83,0.0,374,0.0,0.936,-0.33,0.11,221,464
2013-08-05 15:00:00,2013-08-05 14:00:00,4.2,176,5.80000019073486,0.39,28.6,19.0,14.7,101200,398,411,0.94,0.0,158,0.0,0.856,-0.71,0.12,240,209
2013-08-05 16:00:00,2013-08-05 15:00:00,4.4,174,6.09999990463257,0.42,28.3,19.0,14.7,101100,312,413,0.94,0.0,140,0.0,0.734,-1.02,0.14,172,209
2013-08-05 17:00:00,2013-08-05 16:00:00,3.8,180,5.5,0.42,28.2,19.0,14.7,101000,303,406,0.96,0.0,141,0.0,0.588,-1.28,0.1,162,254
2013-08-05 18:00:00,2013-08-05 17:00:00,2.2,182,3.70000004768372,0.47,27.2,19.1,14.7,100900,222,391,0.89,0.0,144,0.0,0.43,-1.51,0.02,78,345
2013-08-05 19:00:00,2013-08-05 18:00:00,1.2,155,3.09999990463257,0.55,25.5,19.1,14.7,100900,111,400,0.81,0.1,34,0.0,0.27,-1.71,0.0,77,127
2013-08-05 20:00:00,2013-08-05 19:00:00,1.8,163,4.0,0.71,22.7,19.1,14.7,100900,44,386,0.93,0.0,8,0.0,0.115,-1.91,0.02,36,70
2013-08-05 21:00:00,2013-08-05 20:00:00,1.7,197,4.40000009536743,0.76,21.4,19.1,14.7,100900,1,387,0.95,0.4,0,0.0,0.0,-2.12,0.04,1,0
2013-08-05 22:00:00,2013-08-05 21:00:00,2.2,215,5.0,0.81,20.5,19.1,14.7,101000,0,385,0.8,0.9,0,0.0,0.0,-2.34,0.07,0,0
2013-08-05 23:00:00,2013-08-05 22:00:00,3.9,216,7.19999980926514,0.82,19.9,19.1,14.7,100900,0,378,0.64,0.6,0,0.0,0.0,-2.59,0.25,0,0
2013-08-16 00:00:00,2013-08-15 23:00:00,3.8,184,7.69999980926514,0.9,16.2,16.8,15.5,101700,0,346,0.09,0.0,0,0.0,0.0,-2.84,0.31,0,0
2013-08-16 01:00:00,2013-08-16 00:00:00,3.7,185,7.69999980926514,0.93,15.6,16.8,15.5,101600,0,331,0.11,0.0,0,0.0,0.0,-3.09,0.31,0,0
2013-08-16 02:00:00,2013-08-16 01:00:00,3.8,187,7.69999980926514,0.94,15.2,16.8,15.5,101600,0,329,0.1,0.0,0,0.0,0.0,2.94,0.31,0,0
2013-08-16 03:00:00,2013-08-16 02:00:00,3.7,190,7.59999990463257,0.94,15.0,16.8,15.5,101600,0,326,0.21,0.0,0,0.0,0.0,2.68,0.29,0,0
2013-08-16 04:00:00,2013-08-16 03:00:00,3.7,190,7.59999990463257,0.95,14.8,16.8,15.5,101500,0,326,0.54,0.0,0,0.0,0.0,2.43,0.29,0,0
2013-08-16 05:00:00,2013-08-16 04:00:00,3.6,192,7.40000009536743,0.95,14.7,16.8,15.5,101500,0,327,0.79,0.0,0,0.0,0.0,2.19,0.27,0,0
2013-08-16 06:00:00,2013-08-16 05:00:00,3.6,193,7.30000019073486,0.94,14.7,16.8,15.5,101500,8,324,0.88,0.0,2,0.0,0.005,1.96,0.26,6,40
2013-08-16 07:00:00,2013-08-16 06:00:00,3.9,193,7.0,0.89,16.2,16.8,15.5,101500,83,325,0.92,0.0,39,0.0,0.159,1.76,0.22,44,247
2013-08-16 08:00:00,2013-08-16 07:00:00,3.9,192,6.59999990463257,0.81,18.2,16.8,15.5,101500,188,346,0.89,0.0,91,0.0,0.318,1.56,0.19,97,291
2013-08-16 09:00:00,2013-08-16 08:00:00,4.3,193,6.19999980926514,0.7,20.6,16.8,15.5,101500,297,367,0.78,0.0,152,0.0,0.477,1.34,0.15,145,331
2013-08-16 10:00:00,2013-08-16 09:00:00,4.8,197,6.69999980926514,0.61,22.5,16.8,15.5,101500,367,376,0.82,0.0,176,0.0,0.627,1.1,0.2,191,300
2013-08-16 11:00:00,2013-08-16 10:00:00,4.5,192,6.19999980926514,0.58,23.6,16.8,15.5,101400,425,386,0.62,0.0,200,0.0,0.758,0.82,0.15,225,291
2013-08-16 12:00:00,2013-08-16 11:00:00,4.6,202,6.30000019073486,0.54,24.9,16.8,15.5,101400,501,391,0.46,0.0,257,0.0,0.855,0.47,0.16,244,341
2013-08-16 13:00:00,2013-08-16 12:00:00,4.7,213,6.40000009536743,0.52,25.1,16.8,15.5,101400,497,382,0.54,0.0,281,0.0,0.899,0.08,0.17,216,359
2013-08-16 14:00:00,2013-08-16 13:00:00,5.0,228,6.80000019073486,0.49,25.5,16.8,15.5,101400,599,382,0.48,0.0,427,0.0,0.88,-0.32,0.2,172,554
2013-08-16 15:00:00,2013-08-16 14:00:00,4.8,242,6.59999990463257,0.51,24.6,16.8,15.5,101400,393,387,0.68,0.2,222,0.0,0.802,-0.69,0.19,171,309
2013-08-16 16:00:00,2013-08-16 15:00:00,3.8,265,5.30000019073486,0.56,23.5,16.8,15.5,101300,327,388,0.92,0.0,211,0.0,0.682,-0.99,0.09,116,335
2013-08-16 17:00:00,2013-08-16 16:00:00,2.9,289,4.30000019073486,0.59,22.7,16.8,15.5,101300,322,374,0.97,0.0,225,0.0,0.538,-1.25,0.04,97,439
2013-08-16 18:00:00,2013-08-16 17:00:00,2.3,291,3.70000004768372,0.65,21.4,16.8,15.5,101300,193,373,1.0,0.0,119,0.0,0.382,-1.47,0.02,74,319
2013-08-16 19:00:00,2013-08-16 18:00:00,2.0,288,3.90000009536743,0.72,20.2,16.8,15.5,101300,130,358,0.98,0.0,68,0.0,0.222,-1.68,0.02,62,309
2013-08-16 20:00:00,2013-08-16 19:00:00,1.9,292,4.19999980926514,0.78,19.0,16.9,15.5,101400,10,387,0.97,0.1,3,0.0,0.065,-1.88,0.03,7,46
2013-08-16 21:00:00,2013-08-16 20:00:00,1.4,293,3.5,0.84,17.9,16.9,15.5,101400,0,385,0.96,0.1,0,0.0,0.0,-2.1,0.01,0,0
2013-08-16 22:00:00,2013-08-16 21:00:00,1.0,276,2.59999990463257,0.85,17.6,16.9,15.5,101400,0,383,0.94,0.1,0,0.0,0.0,-2.34,0.0,0,0
2013-08-16 23:00:00,2013-08-16 22:00:00,1.0,240,2.40000009536743,0.88,17.0,16.9,15.5,101400,0,380,0.93,0.1,0,0.0,0.0,-2.58,0.0,0,0
2013-08-23 00:00:00,2013-08-22 23:00:00,1.8,43,3.5,0.97,15.1,16.9,15.7,101800,0,344,0.97,0.0,0,0.0,0.0,-2.84,0.01,0,0
2013-08-23 01:00:00,2013-08-23 00:00:00,2.0,52,3.5,0.97,14.9,16.9,15.7,101700,0,350,0.97,0.0,0,0.0,0.0,-3.1,0.01,0,0
2013-08-23 02:00:00,2013-08-23 01:00:00,2.1,64,3.70000004768372,0.97,14.5,16.9,15.7,101700,0,343,0.93,0.0,0,0.0,0.0,2.93,0.02,0,0
2013-08-23 03:00:00,2013-08-23 02:00:00,2.0,70,3.90000009536743,0.98,13.9,16.9,15.7,101700,0,339,0.95,0.0,0,0.0,0.0,2.67,0.02,0,0
2013-08-23 04:00:00,2013-08-23 03:00:00,1.8,76,4.30000019073486,0.99,13.8,16.9,15.7,101700,0,337,0.89,0.0,0,0.0,0.0,2.42,0.04,0,0
2013-08-23 05:00:00,2013-08-23 04:00:00,1.9,76,4.09999990463257,0.99,13.3,16.9,15.7,101700,0,340,0.88,0.0,0,0.0,0.0,2.17,0.03,0,0
2013-08-23 06:00:00,2013-08-23 05:00:00,1.7,68,3.79999995231628,0.99,13.3,16.9,15.7,101600,3,339,0.97,0.0,0,0.0,0.0,1.94,0.02,3,0
2013-08-23 07:00:00,2013-08-23 06:00:00,2.1,64,3.59999990463257,0.98,14.6,16.9,15.7,101600,62,344,0.97,0.0,20,0.0,0.131,1.73,0.01,42,153
2013-08-23 08:00:00,2013-08-23 07:00:00,1.9,59,3.90000009536743,0.9,17.1,16.9,15.7,101600,139,357,0.96,0.0,31,0.0,0.291,1.53,0.02,108,108
2013-08-23 09:00:00,2013-08-23 08:00:00,2.1,61,3.20000004768372,0.8,19.3,16.9,15.7,101600,272,354,0.92,0.0,128,0.0,0.449,1.31,0.0,144,295
2013-08-23 10:00:00,2013-08-23 09:00:00,2.6,64,3.5,0.72,21.0,16.9,15.7,101600,393,343,0.86,0.0,229,0.0,0.597,1.07,0.01,164,407
2013-08-23 11:00:00,2013-08-23 10:00:00,2.7,79,3.40000009536743,0.66,21.9,16.9,15.7,101600,446,357,0.41,0.0,288,0.0,0.725,0.78,0.01,158,434
2013-08-23 12:00:00,2013-08-23 11:00:00,2.8,85,3.5,0.6,23.2,16.9,15.7,101600,666,350,0.07,0.0,517,0.0,0.818,0.45,0.01,149,708
2013-08-23 13:00:00,2013-08-23 12:00:00,2.9,84,3.59999990463257,0.56,24.0,16.9,15.7,101500,706,353,0.07,0.0,561,0.0,0.859,0.07,0.01,145,741
2013-08-23 14:00:00,2013-08-23 13:00:00,3.0,85,3.70000004768372,0.54,24.6,16.9,15.7,101500,677,359,0.1,0.0,510,0.0,0.839,-0.32,0.02,167,685
2013-08-23 15:00:00,2013-08-23 14:00:00,3.0,95,3.90000009536743,0.52,25.0,16.9,15.7,101400,635,355,0.37,0.0,519,0.0,0.763,-0.67,0.02,116,751
2013-08-23 16:00:00,2013-08-23 15:00:00,3.1,98,4.0,0.51,25.1,16.9,15.7,101400,510,365,0.54,0.0,392,0.0,0.645,-0.97,0.02,118,652
2013-08-23 17:00:00,2013-08-23 16:00:00,3.2,96,4.30000019073486,0.51,24.7,16.9,15.7,101400,387,357,0.37,0.0,288,0.0,0.502,-1.23,0.04,99,598
2013-08-23 18:00:00,2013-08-23 17:00:00,2.7,87,4.30000019073486,0.53,24.1,16.9,15.7,101300,259,357,0.33,0.0,186,0.0,0.347,-1.45,0.04,73,548
2013-08-23 19:00:00,2013-08-23 18:00:00,2.3,73,5.0,0.6,22.3,17.0,15.7,101300,118,347,0.21,0.0,71,0.0,0.187,-1.66,0.07,47,383
2013-08-23 20:00:00,2013-08-23 19:00:00,2.8,69,6.09999990463257,0.7,19.9,17.0,15.7,101300,15,355,0.31,0.0,6,0.0,0.03,-1.86,0.14,9,120
2013-08-23 21:00:00,2013-08-23 20:00:00,3.3,75,7.09999990463257,0.76,18.5,17.0,15.7,101300,0,350,0.78,0.0,0,0.0,0.0,-2.09,0.23,0,0
2013-08-23 22:00:00,2013-08-23 21:00:00,3.6,85,7.5,0.78,17.9,17.0,15.7,101300,0,344,0.91,0.0,0,0.0,0.0,-2.33,0.28,0,0
2013-08-23 23:00:00,2013-08-23 22:00:00,3.4,90,7.09999990463257,0.75,18.1,17.0,15.7,101300,0,346,0.93,0.0,0,0.0,0.0,-2.59,0.23,0,0
2013-09-04 00:00:00,2013-09-03 23:00:00,1.9,77,4.59999990463257,0.98,14.7,17.1,16.1,102500,0,343,0.34,0.0,0,0.0,0.0,-2.85,0.05,0,0
2013-09-04 01:00:00,2013-09-04 00:00:00,1.9,87,4.69999980926514,0.98,14.3,17.1,16.1,102400,0,347,0.65,0.0,0,0.0,0.0,-3.11,0.05,0,0
2013-09-04 02:00:00,2013-09-04 01:00:00,1.8,96,4.5,0.98,14.3,17.1,16.1,102400,0,350,0.62,0.0,0,0.0,0.0,2.91,0.04,0,0
2013-09-04 03:00:00,2013-09-04 02:00:00,1.6,104,4.19999980926514,0.99,14.1,17.1,16.1,102400,0,360,0.57,0.0,0,0.0,0.0,2.65,0.03,0,0
2013-09-04 04:00:00,2013-09-04 03:00:00,1.5,105,3.79999995231628,0.99,14.1,17.1,16.1,102300,0,364,0.32,0.0,0,0.0,0.0,2.39,0.02,0,0
2013-09-04 05:00:00,2013-09-04 04:00:00,1.4,111,3.70000004768372,1.0,14.0,17.1,16.1,102300,0,374,0.13,0.0,0,0.0,0.0,2.14,0.02,0,0
2013-09-04 06:00:00,2013-09-04 05:00:00,1.5,112,3.5,1.0,13.4,17.1,16.1,102300,0,362,0.09,0.0,0,0.0,0.0,1.89,0.01,0,0
2013-09-04 07:00:00,2013-09-04 06:00:00,1.8,104,3.20000004768372,1.0,14.2,17.1,16.1,102300,29,356,0.07,0.0,8,0.0,0.082,1.67,0.0,21,98
2013-09-04 08:00:00,2013-09-04 07:00:00,1.3,97,2.40000009536743,0.97,16.3,17.1,16.1,102300,152,343,0.08,0.0,87,0.0,0.242,1.47,0.0,65,364
2013-09-04 09:00:00,2013-09-04 08:00:00,1.3,91,1.60000002384186,0.86,18.8,17.1,16.1,102300,277,350,0.04,0.0,173,0.0,0.398,1.25,0.0,104,446
2013-09-04 10:00:00,2013-09-04 09:00:00,1.5,91,1.79999995231628,0.78,20.6,17.1,16.1,102300,407,356,0.01,0.0,284,0.0,0.542,1.0,0.0,123,550
2013-09-04 11:00:00,2013-09-04 10:00:00,2.0,94,2.5,0.69,22.4,17.1,16.1,102200,510,358,0.54,0.0,374,0.0,0.664,0.72,0.0,136,607
2013-09-04 12:00:00,2013-09-04 11:00:00,2.6,102,3.20000004768372,0.63,23.3,17.1,16.1,102200,568,375,0.9,0.0,413,0.0,0.75,0.4,0.0,155,606
2013-09-04 13:00:00,2013-09-04 12:00:00,2.4,115,3.09999990463257,0.59,24.0,17.1,16.1,102100,496,378,0.88,0.0,281,0.0,0.785,0.04,0.0,215,397
2013-09-04 14:00:00,2013-09-04 13:00:00,2.0,107,2.59999990463257,0.55,24.6,17.1,16.1,102000,425,397,0.92,0.0,203,0.0,0.763,-0.32,0.0,222,294
2013-09-04 15:00:00,2013-09-04 14:00:00,1.8,95,2.29999995231628,0.54,25.0,17.1,16.1,102000,357,396,0.73,0.0,179,0.0,0.688,-0.65,0.0,178,282
2013-09-04 16:00:00,2013-09-04 15:00:00,1.8,85,2.29999995231628,0.53,25.3,17.1,16.1,101900,381,389,0.3,0.0,242,0.0,0.573,-0.94,0.0,139,446
2013-09-04 17:00:00,2013-09-04 16:00:00,2.1,78,2.70000004768372,0.54,25.0,17.1,16.1,101900,286,368,0.16,0.0,163,0.0,0.433,-1.19,0.0,123,389
2013-09-04 18:00:00,2013-09-04 17:00:00,2.3,67,3.59999990463257,0.56,24.4,17.1,16.1,101800,187,366,0.09,0.0,119,0.0,0.279,-1.42,0.01,68,433
2013-09-04 19:00:00,2013-09-04 18:00:00,2.7,60,5.5,0.67,22.1,17.1,16.1,101800,63,352,0.06,0.0,31,0.0,0.119,-1.62,0.1,32,262
2013-09-04 20:00:00,2013-09-04 19:00:00,3.5,65,7.19999980926514,0.76,19.8,17.1,16.1,101800,1,347,0.04,0.0,0,0.0,0.0,-1.83,0.25,1,0
2013-09-04 21:00:00,2013-09-04 20:00:00,4.0,69,7.90000009536743,0.8,18.9,17.2,16.1,101800,0,340,0.03,0.0,0,0.0,0.0,-2.08,0.33,0,0
2013-09-04 22:00:00,2013-09-04 21:00:00,4.0,73,7.90000009536743,0.83,18.3,17.2,16.1,101800,0,336,0.0,0.0,0,0.0,0.0,-2.33,0.33,0,0
2013-09-04 23:00:00,2013-09-04 22:00:00,4.0,76,7.90000009536743,0.88,17.6,17.2,16.1,101700,0,334,0.0,0.0,0,0.0,0.0,-2.59,0.33,0,0
2013-09-06 00:00:00,2013-09-05 23:00:00,2.7,153,6.40000009536743,0.73,20.4,17.5,16.2,100700,0,350,0.0,0.0,0,0.0,0.0,-2.85,0.17,0,0
2013-09-06 01:00:00,2013-09-06 00:00:00,3.0,151,6.90000009536743,0.75,19.9,17.5,16.2,100600,0,348,0.01,0.0,0,0.0,0.0,-3.11,0.21,0,0
2013-09-06 02:00:00,2013-09-06 01:00:00,3.3,150,7.40000009536743,0.76,19.5,17.5,16.2,100600,0,347,0.06,0.0,0,0.0,0.0,2.91,0.27,0,0
2013-09-06 03:00:00,2013-09-06 02:00:00,3.4,154,7.5,0.77,19.1,17.5,16.2,100600,0,348,0.08,0.0,0,0.0,0.0,2.65,0.28,0,0
2013-09-06 04:00:00,2013-09-06 03:00:00,3.4,159,7.30000019073486,0.79,18.6,17.5,16.2,100500,0,348,0.02,0.0,0,0.0,0.0,2.39,0.26,0,0
2013-09-06 05:00:00,2013-09-06 04:00:00,3.3,162,7.0,0.81,18.2,17.6,16.2,100500,0,348,0.01,0.0,0,0.0,0.0,2.13,0.22,0,0
2013-09-06 06:00:00,2013-09-06 05:00:00,3.2,168,6.69999980926514,0.83,17.7,17.6,16.2,100500,0,348,0.01,0.0,0,0.0,0.0,1.88,0.2,0,0
2013-09-06 07:00:00,2013-09-06 06:00:00,3.1,178,5.80000019073486,0.79,18.9,17.6,16.2,100600,35,346,0.05,0.0,17,0.0,0.073,1.66,0.12,18,233
2013-09-06 08:00:00,2013-09-06 07:00:00,2.9,189,4.40000009536743,0.72,21.1,17.6,16.2,100600,154,348,0.19,0.0,97,0.0,0.233,1.45,0.04,57,420
2013-09-06 09:00:00,2013-09-06 08:00:00,2.6,198,3.29999995231628,0.65,23.1,17.6,16.2,100600,300,352,0.27,0.0,219,0.0,0.389,1.24,0.01,81,577
2013-09-06 10:00:00,2013-09-06 09:00:00,2.2,197,2.79999995231628,0.59,24.6,17.6,16.2,100600,427,360,0.4,0.0,311,0.0,0.533,0.99,0.0,116,612
2013-09-06 11:00:00,2013-09-06 10:00:00,1.9,218,2.29999995231628,0.53,25.5,17.6,16.2,100600,509,370,0.5,0.0,355,0.0,0.654,0.71,0.0,154,584
2013-09-06 12:00:00,2013-09-06 11:00:00,2.1,239,2.59999990463257,0.49,26.3,17.6,16.2,100600,535,377,0.78,0.0,376,0.0,0.738,0.39,0.0,159,559
2013-09-06 13:00:00,2013-09-06 12:00:00,2.2,246,2.70000004768372,0.49,26.6,17.7,16.2,100600,579,384,0.93,0.0,394,0.0,0.772,0.04,0.0,185,565
2013-09-06 14:00:00,2013-09-06 13:00:00,2.9,259,3.59999990463257,0.52,26.1,17.7,16.2,100600,602,379,0.97,0.0,455,0.0,0.75,-0.32,0.01,147,668
2013-09-06 15:00:00,2013-09-06 14:00:00,4.6,286,6.5,0.54,25.3,17.7,16.2,100700,538,383,0.86,0.0,397,0.0,0.675,-0.65,0.18,141,635
2013-09-06 16:00:00,2013-09-06 15:00:00,4.1,301,6.09999990463257,0.53,25.1,17.7,16.2,100700,444,383,0.88,0.0,330,0.0,0.561,-0.94,0.14,114,621
2013-09-06 17:00:00,2013-09-06 16:00:00,2.3,319,3.59999990463257,0.58,23.9,17.7,16.2,100700,271,385,0.46,0.1,173,0.0,0.421,-1.19,0.01,98,424
2013-09-06 18:00:00,2013-09-06 17:00:00,1.9,331,2.90000009536743,0.81,20.1,17.7,16.2,100800,70,395,0.29,3.8,12,0.0,0.267,-1.41,0.0,58,46
2013-09-06 19:00:00,2013-09-06 18:00:00,1.0,342,1.89999997615814,0.86,18.7,17.8,16.2,100800,33,371,0.27,0.2,15,0.0,0.107,-1.62,0.0,18,141
2013-09-06 20:00:00,2013-09-06 19:00:00,0.6,316,1.39999997615814,0.9,17.2,17.8,16.2,100900,0,362,0.5,0.0,0,0.0,0.0,-1.83,0.0,0,0
2013-09-06 21:00:00,2013-09-06 20:00:00,0.8,327,0.699999988079071,0.92,16.2,17.8,16.2,101000,0,347,0.57,0.0,0,0.0,0.0,-2.08,0.0,0,0
2013-09-06 22:00:00,2013-09-06 21:00:00,0.7,116,0.800000011920929,0.92,15.6,17.8,16.2,101000,0,343,0.55,0.0,0,0.0,0.0,-2.34,0.0,0,0
2013-09-06 23:00:00,2013-09-06 22:00:00,1.3,100,2.79999995231628,0.93,15.7,17.9,16.2,101100,0,344,0.66,0.0,0,0.0,0.0,-2.59,0.0,0,0
2014-05-20 00:00:00,2014-05-19 23:00:00,3.4,93,7.19999980926514,0.78,16.2,12.1,9.7,100600,0,316,0.25,0.0,0,0.0,0.0,-2.88,0.25,0,0
2014-05-20 01:00:00,2014-05-20 00:00:00,3.0,108,6.59999990463257,0.8,15.6,12.2,9.7,100600,0,311,0.27,0.0,0,0.0,0.0,-3.12,0.19,0,0
2014-05-20 02:00:00,2014-05-20 01:00:00,2.6,125,6.0,0.81,15.0,12.2,9.7,100700,0,308,0.19,0.0,0,0.0,0.0,2.91,0.13,0,0
2014-05-20 03:00:00,2014-05-20 02:00:00,2.5,142,6.0,0.82,14.6,12.2,9.7,100600,0,309,0.19,0.0,0,0.0,0.0,2.67,0.13,0,0
2014-05-20 04:00:00,2014-05-20 03:00:00,2.6,155,6.30000019073486,0.8,14.4,12.2,9.7,100700,0,311,0.53,0.0,0,0.0,0.0,2.43,0.16,0,0
2014-05-20 05:00:00,2014-05-20 04:00:00,2.6,161,6.40000009536743,0.79,14.7,12.3,9.7,100700,2,311,0.69,0.0,0,0.0,0.0,2.21,0.17,2,0
2014-05-20 06:00:00,2014-05-20 05:00:00,2.9,158,6.19999980926514,0.74,16.0,12.3,9.7,100700,53,317,0.45,0.0,21,0.0,0.109,2.0,0.15,32,193
2014-05-20 07:00:00,2014-05-20 06:00:00,3.3,154,5.90000009536743,0.68,18.0,12.3,9.7,100800,166,322,0.74,0.0,86,0.0,0.26,1.8,0.13,80,334
2014-05-20 08:00:00,2014-05-20 07:00:00,3.5,155,5.80000019073486,0.61,20.0,12.3,9.7,100800,281,330,0.92,0.0,155,0.0,0.419,1.6,0.12,126,381
2014-05-20 09:00:00,2014-05-20 08:00:00,3.9,157,5.59999990463257,0.56,21.5,12.3,9.7,100800,442,335,0.56,0.0,294,0.0,0.578,1.39,0.11,148,538
2014-05-20 10:00:00,2014-05-20 09:00:00,4.4,160,6.0,0.52,22.8,12.3,9.7,100900,614,333,0.94,0.0,488,0.0,0.731,1.15,0.13,126,731
2014-05-20 11:00:00,2014-05-20 10:00:00,4.4,162,5.90000009536743,0.45,24.0,12.4,9.7,100900,662,350,1.0,0.0,449,0.0,0.866,0.85,0.13,213,590
2014-05-20 12:00:00,2014-05-20 11:00:00,4.1,152,5.5,0.44,24.5,12.4,9.7,100900,646,357,0.89,0.0,346,0.0,0.965,0.48,0.1,300,421
