bounds,GT_AHNSUB
"(148000, 575000, 149000, 576250)",05CZ2_24
"(149000, 575000, 150000, 576250)",05CZ2_25
"(145000, 555000, 146000, 556250)",10CZ2_01
"(146000, 555000, 147000, 556250)",10CZ2_02
"(147000, 555000, 148000, 556250)",10CZ2_03
"(148000, 555000, 149000, 556250)",10CZ2_04
"(149000, 555000, 150000, 556250)",10CZ2_05
"(145000, 553750, 146000, 555000)",10CZ2_06
"(146000, 553750, 147000, 555000)",10CZ2_07
"(147000, 553750, 148000, 555000)",10CZ2_08
"(148000, 553750, 149000, 555000)",10CZ2_09
"(149000, 553750, 150000, 555000)",10CZ2_10
"(145000, 552500, 146000, 553750)",10CZ2_11
"(146000, 552500, 147000, 553750)",10CZ2_12
"(147000, 552500, 148000, 553750)",10CZ2_13
"(148000, 552500, 149000, 553750)",10CZ2_14
"(149000, 552500, 150000, 553750)",10CZ2_15
"(145000, 551250, 146000, 552500)",10CZ2_16
"(146000, 551250, 147000, 552500)",10CZ2_17
"(147000, 551250, 148000, 552500)",10CZ2_18
"(148000, 551250, 149000, 552500)",10CZ2_19
"(149000, 551250, 150000, 552500)",10CZ2_20
"(145000, 550000, 146000, 551250)",10CZ2_21
"(146000, 550000, 147000, 551250)",10CZ2_22
"(147000, 550000, 148000, 551250)",10CZ2_23
"(148000, 550000, 149000, 551250)",10CZ2_24
"(149000, 550000, 150000, 551250)",10CZ2_25
"(145000, 530000, 146000, 531250)",15CZ2_01
"(146000, 530000, 147000, 531250)",15CZ2_02
"(147000, 530000, 148000, 531250)",15CZ2_03
"(148000, 530000, 149000, 531250)",15CZ2_04
"(149000, 530000, 150000, 531250)",15CZ2_05
"(145000, 528750, 146000, 530000)",15CZ2_06
"(146000, 528750, 147000, 530000)",15CZ2_07
"(147000, 528750, 148000, 530000)",15CZ2_08
"(148000, 528750, 149000, 530000)",15CZ2_09
"(149000, 528750, 150000, 530000)",15CZ2_10
"(145000, 527500, 146000, 528750)",15CZ2_11
"(146000, 527500, 147000, 528750)",15CZ2_12
"(147000, 527500, 148000, 528750)",15CZ2_13
"(148000, 527500, 149000, 528750)",15CZ2_14
"(149000, 527500, 150000, 528750)",15CZ2_15
"(145000, 526250, 146000, 527500)",15CZ2_16
"(146000, 526250, 147000, 527500)",15CZ2_17
"(147000, 526250, 148000, 527500)",15CZ2_18
"(148000, 526250, 149000, 527500)",15CZ2_19
"(149000, 526250, 150000, 527500)",15CZ2_20
"(145000, 525000, 146000, 526250)",15CZ2_21
"(146000, 525000, 147000, 526250)",15CZ2_22
"(147000, 525000, 148000, 526250)",15CZ2_23
"(148000, 525000, 149000, 526250)",15CZ2_24
"(149000, 525000, 150000, 526250)",15CZ2_25
"(145000, 505000, 146000, 506250)",20CZ2_01
"(146000, 505000, 147000, 506250)",20CZ2_02
"(147000, 505000, 148000, 506250)",20CZ2_03
"(148000, 505000, 149000, 506250)",20CZ2_04
"(149000, 505000, 150000, 506250)",20CZ2_05
"(145000, 503750, 146000, 505000)",20CZ2_06
"(146000, 503750, 147000, 505000)",20CZ2_07
"(147000, 503750, 148000, 505000)",20CZ2_08
"(148000, 503750, 149000, 505000)",20CZ2_09
"(149000, 503750, 150000, 505000)",20CZ2_10
"(145000, 502500, 146000, 503750)",20CZ2_11
"(146000, 502500, 147000, 503750)",20CZ2_12
"(147000, 502500, 148000, 503750)",20CZ2_13
"(148000, 502500, 149000, 503750)",20CZ2_14
"(149000, 502500, 150000, 503750)",20CZ2_15
"(145000, 501250, 146000, 502500)",20CZ2_16
"(146000, 501250, 147000, 502500)",20CZ2_17
"(147000, 501250, 148000, 502500)",20CZ2_18
"(148000, 501250, 149000, 502500)",20CZ2_19
"(149000, 501250, 150000, 502500)",20CZ2_20
"(145000, 500000, 146000, 501250)",20CZ2_21
"(146000, 500000, 147000, 501250)",20CZ2_22
"(147000, 500000, 148000, 501250)",20CZ2_23
"(148000, 500000, 149000, 501250)",20CZ2_24
"(149000, 500000, 150000, 501250)",20CZ2_25
"(145000, 480000, 146000, 481250)",26CZ2_01
"(146000, 480000, 147000, 481250)",26CZ2_02
"(147000, 480000, 148000, 481250)",26CZ2_03
"(148000, 480000, 149000, 481250)",26CZ2_04
"(149000, 480000, 150000, 481250)",26CZ2_05
"(145000, 478750, 146000, 480000)",26CZ2_06
"(146000, 478750, 147000, 480000)",26CZ2_07
"(147000, 478750, 148000, 480000)",26CZ2_08
"(148000, 478750, 149000, 480000)",26CZ2_09
"(149000, 478750, 150000, 480000)",26CZ2_10
"(145000, 477500, 146000, 478750)",26CZ2_11
"(146000, 477500, 147000, 478750)",26CZ2_12
"(147000, 477500, 148000, 478750)",26CZ2_13
"(148000, 477500, 149000, 478750)",26CZ2_14
"(149000, 477500, 150000, 478750)",26CZ2_15
"(145000, 476250, 146000, 477500)",26CZ2_16
"(146000, 476250, 147000, 477500)",26CZ2_17
"(147000, 476250, 148000, 477500)",26CZ2_18
"(148000, 476250, 149000, 477500)",26CZ2_19
"(149000, 476250, 150000, 477500)",26CZ2_20
"(145000, 475000, 146000, 476250)",26CZ2_21
"(146000, 475000, 147000, 476250)",26CZ2_22
"(147000, 475000, 148000, 476250)",26CZ2_23
"(148000, 475000, 149000, 476250)",26CZ2_24
"(149000, 475000, 150000, 476250)",26CZ2_25
"(145000, 455000, 146000, 456250)",32CZ2_01
"(146000, 455000, 147000, 456250)",32CZ2_02
"(147000, 455000, 148000, 456250)",32CZ2_03
"(148000, 455000, 149000, 456250)",32CZ2_04
"(149000, 455000, 150000, 456250)",32CZ2_05
"(145000, 453750, 146000, 455000)",32CZ2_06
"(146000, 453750, 147000, 455000)",32CZ2_07
"(147000, 453750, 148000, 455000)",32CZ2_08
"(148000, 453750, 149000, 455000)",32CZ2_09
"(149000, 453750, 150000, 455000)",32CZ2_10
"(145000, 452500, 146000, 453750)",32CZ2_11
"(146000, 452500, 147000, 453750)",32CZ2_12
"(147000, 452500, 148000, 453750)",32CZ2_13
"(148000, 452500, 149000, 453750)",32CZ2_14
"(149000, 452500, 150000, 453750)",32CZ2_15
"(145000, 451250, 146000, 452500)",32CZ2_16
"(146000, 451250, 147000, 452500)",32CZ2_17
"(147000, 451250, 148000, 452500)",32CZ2_18
"(148000, 451250, 149000, 452500)",32CZ2_19
"(149000, 451250, 150000, 452500)",32CZ2_20
"(145000, 450000, 146000, 451250)",32CZ2_21
"(146000, 450000, 147000, 451250)",32CZ2_22
"(147000, 450000, 148000, 451250)",32CZ2_23
"(148000, 450000, 149000, 451250)",32CZ2_24
"(149000, 450000, 150000, 451250)",32CZ2_25
"(145000, 430000, 146000, 431250)",39CZ2_01
"(146000, 430000, 147000, 431250)",39CZ2_02
"(147000, 430000, 148000, 431250)",39CZ2_03
"(148000, 430000, 149000, 431250)",39CZ2_04
"(149000, 430000, 150000, 431250)",39CZ2_05
"(145000, 428750, 146000, 430000)",39CZ2_06
"(146000, 428750, 147000, 430000)",39CZ2_07
"(147000, 428750, 148000, 430000)",39CZ2_08
"(148000, 428750, 149000, 430000)",39CZ2_09
"(149000, 428750, 150000, 430000)",39CZ2_10
"(145000, 427500, 146000, 428750)",39CZ2_11
"(146000, 427500, 147000, 428750)",39CZ2_12
"(147000, 427500, 148000, 428750)",39CZ2_13
"(148000, 427500, 149000, 428750)",39CZ2_14
"(149000, 427500, 150000, 428750)",39CZ2_15
"(145000, 426250, 146000, 427500)",39CZ2_16
"(146000, 426250, 147000, 427500)",39CZ2_17
"(147000, 426250, 148000, 427500)",39CZ2_18
"(148000, 426250, 149000, 427500)",39CZ2_19
"(149000, 426250, 150000, 427500)",39CZ2_20
"(145000, 425000, 146000, 426250)",39CZ2_21
"(146000, 425000, 147000, 426250)",39CZ2_22
"(147000, 425000, 148000, 426250)",39CZ2_23
"(148000, 425000, 149000, 426250)",39CZ2_24
"(149000, 425000, 150000, 426250)",39CZ2_25
"(145000, 405000, 146000, 406250)",45CZ2_01
"(146000, 405000, 147000, 406250)",45CZ2_02
"(147000, 405000, 148000, 406250)",45CZ2_03
"(148000, 405000, 149000, 406250)",45CZ2_04
"(149000, 405000, 150000, 406250)",45CZ2_05
"(145000, 403750, 146000, 405000)",45CZ2_06
"(146000, 403750, 147000, 405000)",45CZ2_07
"(147000, 403750, 148000, 405000)",45CZ2_08
"(148000, 403750, 149000, 405000)",45CZ2_09
"(149000, 403750, 150000, 405000)",45CZ2_10
"(145000, 402500, 146000, 403750)",45CZ2_11
"(146000, 402500, 147000, 403750)",45CZ2_12
"(147000, 402500, 148000, 403750)",45CZ2_13
"(148000, 402500, 149000, 403750)",45CZ2_14
"(149000, 402500, 150000, 403750)",45CZ2_15
"(145000, 401250, 146000, 402500)",45CZ2_16
"(146000, 401250, 147000, 402500)",45CZ2_17
"(147000, 401250, 148000, 402500)",45CZ2_18
"(148000, 401250, 149000, 402500)",45CZ2_19
"(149000, 401250, 150000, 402500)",45CZ2_20
"(145000, 400000, 146000, 401250)",45CZ2_21
"(146000, 400000, 147000, 401250)",45CZ2_22
"(147000, 400000, 148000, 401250)",45CZ2_23
"(148000, 400000, 149000, 401250)",45CZ2_24
"(149000, 400000, 150000, 401250)",45CZ2_25
"(145000, 380000, 146000, 381250)",51CZ2_01
"(146000, 380000, 147000, 381250)",51CZ2_02
"(147000, 380000, 148000, 381250)",51CZ2_03
"(148000, 380000, 149000, 381250)",51CZ2_04
"(149000, 380000, 150000, 381250)",51CZ2_05
"(145000, 378750, 146000, 380000)",51CZ2_06
"(146000, 378750, 147000, 380000)",51CZ2_07
"(147000, 378750, 148000, 380000)",51CZ2_08
"(148000, 378750, 149000, 380000)",51CZ2_09
"(149000, 378750, 150000, 380000)",51CZ2_10
"(145000, 377500, 146000, 378750)",51CZ2_11
"(146000, 377500, 147000, 378750)",51CZ2_12
"(147000, 377500, 148000, 378750)",51CZ2_13
"(148000, 377500, 149000, 378750)",51CZ2_14
"(149000, 377500, 150000, 378750)",51CZ2_15
"(145000, 376250, 146000, 377500)",51CZ2_16
"(146000, 376250, 147000, 377500)",51CZ2_17
"(147000, 376250, 148000, 377500)",51CZ2_18
"(148000, 376250, 149000, 377500)",51CZ2_19
"(149000, 376250, 150000, 377500)",51CZ2_20
"(145000, 375000, 146000, 376250)",51CZ2_21
"(146000, 375000, 147000, 376250)",51CZ2_22
"(147000, 375000, 148000, 376250)",51CZ2_23
"(148000, 375000, 149000, 376250)",51CZ2_24
"(149000, 375000, 150000, 376250)",51CZ2_25
"(145000, 355000, 146000, 356250)",57CZ2_01
"(146000, 355000, 147000, 356250)",57CZ2_02
"(147000, 355000, 148000, 356250)",57CZ2_03
"(148000, 355000, 149000, 356250)",57CZ2_04
"(149000, 355000, 150000, 356250)",57CZ2_05
"(145000, 353750, 146000, 355000)",57CZ2_06
"(146000, 353750, 147000, 355000)",57CZ2_07
"(147000, 353750, 148000, 355000)",57CZ2_08
"(148000, 353750, 149000, 355000)",57CZ2_09
"(149000, 353750, 150000, 355000)",57CZ2_10
"(165000, 605000, 166000, 606250)",01GZ2_01
"(166000, 605000, 167000, 606250)",01GZ2_02
"(167000, 605000, 168000, 606250)",01GZ2_03
"(168000, 605000, 169000, 606250)",01GZ2_04
"(169000, 605000, 170000, 606250)",01GZ2_05
"(165000, 603750, 166000, 605000)",01GZ2_06
"(166000, 603750, 167000, 605000)",01GZ2_07
"(167000, 603750, 168000, 605000)",01GZ2_08
"(168000, 603750, 169000, 605000)",01GZ2_09
"(169000, 603750, 170000, 605000)",01GZ2_10
"(165000, 602500, 166000, 603750)",01GZ2_11
"(166000, 602500, 167000, 603750)",01GZ2_12
"(167000, 602500, 168000, 603750)",01GZ2_13
"(168000, 602500, 169000, 603750)",01GZ2_14
"(169000, 602500, 170000, 603750)",01GZ2_15
"(165000, 601250, 166000, 602500)",01GZ2_16
"(166000, 601250, 167000, 602500)",01GZ2_17
"(167000, 601250, 168000, 602500)",01GZ2_18
"(168000, 601250, 169000, 602500)",01GZ2_19
"(169000, 601250, 170000, 602500)",01GZ2_20
"(165000, 600000, 166000, 601250)",01GZ2_21
"(166000, 600000, 167000, 601250)",01GZ2_22
"(167000, 600000, 168000, 601250)",01GZ2_23
"(168000, 600000, 169000, 601250)",01GZ2_24
"(169000, 600000, 170000, 601250)",01GZ2_25
"(165000, 580000, 166000, 581250)",05GZ2_01
"(166000, 580000, 167000, 581250)",05GZ2_02
"(167000, 580000, 168000, 581250)",05GZ2_03
"(168000, 580000, 169000, 581250)",05GZ2_04
"(169000, 580000, 170000, 581250)",05GZ2_05
"(165000, 578750, 166000, 580000)",05GZ2_06
"(166000, 578750, 167000, 580000)",05GZ2_07
"(167000, 578750, 168000, 580000)",05GZ2_08
"(168000, 578750, 169000, 580000)",05GZ2_09
"(169000, 578750, 170000, 580000)",05GZ2_10
"(165000, 577500, 166000, 578750)",05GZ2_11
"(166000, 577500, 167000, 578750)",05GZ2_12
"(167000, 577500, 168000, 578750)",05GZ2_13
"(168000, 577500, 169000, 578750)",05GZ2_14
"(169000, 577500, 170000, 578750)",05GZ2_15
"(165000, 576250, 166000, 577500)",05GZ2_16
"(166000, 576250, 167000, 577500)",05GZ2_17
"(167000, 576250, 168000, 577500)",05GZ2_18
"(168000, 576250, 169000, 577500)",05GZ2_19
"(169000, 576250, 170000, 577500)",05GZ2_20
"(165000, 575000, 166000, 576250)",05GZ2_21
"(166000, 575000, 167000, 576250)",05GZ2_22
"(167000, 575000, 168000, 576250)",05GZ2_23
"(168000, 575000, 169000, 576250)",05GZ2_24
"(169000, 575000, 170000, 576250)",05GZ2_25
"(165000, 555000, 166000, 556250)",10GZ2_01
"(166000, 555000, 167000, 556250)",10GZ2_02
"(167000, 555000, 168000, 556250)",10GZ2_03
"(168000, 555000, 169000, 556250)",10GZ2_04
"(169000, 555000, 170000, 556250)",10GZ2_05
"(165000, 553750, 166000, 555000)",10GZ2_06
"(166000, 553750, 167000, 555000)",10GZ2_07
"(167000, 553750, 168000, 555000)",10GZ2_08
"(168000, 553750, 169000, 555000)",10GZ2_09
"(169000, 553750, 170000, 555000)",10GZ2_10
"(165000, 552500, 166000, 553750)",10GZ2_11
"(166000, 552500, 167000, 553750)",10GZ2_12
"(167000, 552500, 168000, 553750)",10GZ2_13
"(168000, 552500, 169000, 553750)",10GZ2_14
"(169000, 552500, 170000, 553750)",10GZ2_15
"(165000, 551250, 166000, 552500)",10GZ2_16
"(166000, 551250, 167000, 552500)",10GZ2_17
"(167000, 551250, 168000, 552500)",10GZ2_18
"(168000, 551250, 169000, 552500)",10GZ2_19
"(169000, 551250, 170000, 552500)",10GZ2_20
"(165000, 550000, 166000, 551250)",10GZ2_21
"(166000, 550000, 167000, 551250)",10GZ2_22
"(167000, 550000, 168000, 551250)",10GZ2_23
"(168000, 550000, 169000, 551250)",10GZ2_24
"(169000, 550000, 170000, 551250)",10GZ2_25
"(165000, 530000, 166000, 531250)",15GZ2_01
"(166000, 530000, 167000, 531250)",15GZ2_02
"(167000, 530000, 168000, 531250)",15GZ2_03
"(168000, 530000, 169000, 531250)",15GZ2_04
"(169000, 530000, 170000, 531250)",15GZ2_05
"(165000, 528750, 166000, 530000)",15GZ2_06
"(166000, 528750, 167000, 530000)",15GZ2_07
"(167000, 528750, 168000, 530000)",15GZ2_08
"(168000, 528750, 169000, 530000)",15GZ2_09
"(169000, 528750, 170000, 530000)",15GZ2_10
"(165000, 527500, 166000, 528750)",15GZ2_11
"(166000, 527500, 167000, 528750)",15GZ2_12
"(167000, 527500, 168000, 528750)",15GZ2_13
"(168000, 527500, 169000, 528750)",15GZ2_14
"(169000, 527500, 170000, 528750)",15GZ2_15
"(165000, 526250, 166000, 527500)",15GZ2_16
"(166000, 526250, 167000, 527500)",15GZ2_17
"(167000, 526250, 168000, 527500)",15GZ2_18
"(168000, 526250, 169000, 527500)",15GZ2_19
"(169000, 526250, 170000, 527500)",15GZ2_20
"(165000, 525000, 166000, 526250)",15GZ2_21
"(166000, 525000, 167000, 526250)",15GZ2_22
"(167000, 525000, 168000, 526250)",15GZ2_23
"(168000, 525000, 169000, 526250)",15GZ2_24
"(169000, 525000, 170000, 526250)",15GZ2_25
"(165000, 505000, 166000, 506250)",20GZ2_01
"(166000, 505000, 167000, 506250)",20GZ2_02
"(167000, 505000, 168000, 506250)",20GZ2_03
"(168000, 505000, 169000, 506250)",20GZ2_04
"(169000, 505000, 170000, 506250)",20GZ2_05
"(165000, 503750, 166000, 505000)",20GZ2_06
"(166000, 503750, 167000, 505000)",20GZ2_07
"(167000, 503750, 168000, 505000)",20GZ2_08
"(168000, 503750, 169000, 505000)",20GZ2_09
"(169000, 503750, 170000, 505000)",20GZ2_10
"(165000, 502500, 166000, 503750)",20GZ2_11
"(166000, 502500, 167000, 503750)",20GZ2_12
"(167000, 502500, 168000, 503750)",20GZ2_13
"(168000, 502500, 169000, 503750)",20GZ2_14
"(169000, 502500, 170000, 503750)",20GZ2_15
"(165000, 501250, 166000, 502500)",20GZ2_16
"(166000, 501250, 167000, 502500)",20GZ2_17
"(167000, 501250, 168000, 502500)",20GZ2_18
"(168000, 501250, 169000, 502500)",20GZ2_19
"(169000, 501250, 170000, 502500)",20GZ2_20
"(165000, 500000, 166000, 501250)",20GZ2_21
"(166000, 500000, 167000, 501250)",20GZ2_22
"(167000, 500000, 168000, 501250)",20GZ2_23
"(168000, 500000, 169000, 501250)",20GZ2_24
"(169000, 500000, 170000, 501250)",20GZ2_25
"(165000, 480000, 166000, 481250)",26GZ2_01
"(166000, 480000, 167000, 481250)",26GZ2_02
"(167000, 480000, 168000, 481250)",26GZ2_03
"(168000, 480000, 169000, 481250)",26GZ2_04
"(169000, 480000, 170000, 481250)",26GZ2_05
"(165000, 478750, 166000, 480000)",26GZ2_06
"(166000, 478750, 167000, 480000)",26GZ2_07
"(167000, 478750, 168000, 480000)",26GZ2_08
"(168000, 478750, 169000, 480000)",26GZ2_09
"(169000, 478750, 170000, 480000)",26GZ2_10
"(165000, 477500, 166000, 478750)",26GZ2_11
"(166000, 477500, 167000, 478750)",26GZ2_12
"(167000, 477500, 168000, 478750)",26GZ2_13
"(168000, 477500, 169000, 478750)",26GZ2_14
"(169000, 477500, 170000, 478750)",26GZ2_15
"(165000, 476250, 166000, 477500)",26GZ2_16
"(166000, 476250, 167000, 477500)",26GZ2_17
"(167000, 476250, 168000, 477500)",26GZ2_18
"(168000, 476250, 169000, 477500)",26GZ2_19
"(169000, 476250, 170000, 477500)",26GZ2_20
"(165000, 475000, 166000, 476250)",26GZ2_21
"(166000, 475000, 167000, 476250)",26GZ2_22
"(167000, 475000, 168000, 476250)",26GZ2_23
"(168000, 475000, 169000, 476250)",26GZ2_24
"(169000, 475000, 170000, 476250)",26GZ2_25
"(165000, 455000, 166000, 456250)",32GZ2_01
"(166000, 455000, 167000, 456250)",32GZ2_02
"(167000, 455000, 168000, 456250)",32GZ2_03
"(168000, 455000, 169000, 456250)",32GZ2_04
"(169000, 455000, 170000, 456250)",32GZ2_05
"(165000, 453750, 166000, 455000)",32GZ2_06
"(166000, 453750, 167000, 455000)",32GZ2_07
"(167000, 453750, 168000, 455000)",32GZ2_08
"(168000, 453750, 169000, 455000)",32GZ2_09
"(169000, 453750, 170000, 455000)",32GZ2_10
"(165000, 452500, 166000, 453750)",32GZ2_11
"(166000, 452500, 167000, 453750)",32GZ2_12
"(167000, 452500, 168000, 453750)",32GZ2_13
"(168000, 452500, 169000, 453750)",32GZ2_14
"(169000, 452500, 170000, 453750)",32GZ2_15
"(165000, 451250, 166000, 452500)",32GZ2_16
"(166000, 451250, 167000, 452500)",32GZ2_17
"(167000, 451250, 168000, 452500)",32GZ2_18
"(168000, 451250, 169000, 452500)",32GZ2_19
"(169000, 451250, 170000, 452500)",32GZ2_20
"(165000, 450000, 166000, 451250)",32GZ2_21
"(166000, 450000, 167000, 451250)",32GZ2_22
"(167000, 450000, 168000, 451250)",32GZ2_23
"(168000, 450000, 169000, 451250)",32GZ2_24
"(169000, 450000, 170000, 451250)",32GZ2_25
"(165000, 430000, 166000, 431250)",39GZ2_01
"(166000, 430000, 167000, 431250)",39GZ2_02
"(167000, 430000, 168000, 431250)",39GZ2_03
"(168000, 430000, 169000, 431250)",39GZ2_04
"(169000, 430000, 170000, 431250)",39GZ2_05
"(165000, 428750, 166000, 430000)",39GZ2_06
"(166000, 428750, 167000, 430000)",39GZ2_07
"(167000, 428750, 168000, 430000)",39GZ2_08
"(168000, 428750, 169000, 430000)",39GZ2_09
"(169000, 428750, 170000, 430000)",39GZ2_10
"(165000, 427500, 166000, 428750)",39GZ2_11
"(166000, 427500, 167000, 428750)",39GZ2_12
"(167000, 427500, 168000, 428750)",39GZ2_13
"(168000, 427500, 169000, 428750)",39GZ2_14
"(169000, 427500, 170000, 428750)",39GZ2_15
"(165000, 426250, 166000, 427500)",39GZ2_16
"(166000, 426250, 167000, 427500)",39GZ2_17
"(167000, 426250, 168000, 427500)",39GZ2_18
"(168000, 426250, 169000, 427500)",39GZ2_19
"(169000, 426250, 170000, 427500)",39GZ2_20
"(165000, 425000, 166000, 426250)",39GZ2_21
"(166000, 425000, 167000, 426250)",39GZ2_22
"(167000, 425000, 168000, 426250)",39GZ2_23
"(168000, 425000, 169000, 426250)",39GZ2_24
"(169000, 425000, 170000, 426250)",39GZ2_25
"(165000, 405000, 166000, 406250)",45GZ2_01
"(166000, 405000, 167000, 406250)",45GZ2_02
"(167000, 405000, 168000, 406250)",45GZ2_03
"(168000, 405000, 169000, 406250)",45GZ2_04
"(169000, 405000, 170000, 406250)",45GZ2_05
"(165000, 403750, 166000, 405000)",45GZ2_06
"(166000, 403750, 167000, 405000)",45GZ2_07
"(167000, 403750, 168000, 405000)",45GZ2_08
"(168000, 403750, 169000, 405000)",45GZ2_09
"(169000, 403750, 170000, 405000)",45GZ2_10
"(165000, 402500, 166000, 403750)",45GZ2_11
"(166000, 402500, 167000, 403750)",45GZ2_12
"(167000, 402500, 168000, 403750)",45GZ2_13
"(168000, 402500, 169000, 403750)",45GZ2_14
"(169000, 402500, 170000, 403750)",45GZ2_15
"(165000, 401250, 166000, 402500)",45GZ2_16
"(166000, 401250, 167000, 402500)",45GZ2_17
"(167000, 401250, 168000, 402500)",45GZ2_18
"(168000, 401250, 169000, 402500)",45GZ2_19
"(169000, 401250, 170000, 402500)",45GZ2_20
"(165000, 400000, 166000, 401250)",45GZ2_21
"(166000, 400000, 167000, 401250)",45GZ2_22
"(167000, 400000, 168000, 401250)",45GZ2_23
"(168000, 400000, 169000, 401250)",45GZ2_24
"(169000, 400000, 170000, 401250)",45GZ2_25
"(165000, 380000, 166000, 381250)",51GZ2_01
"(166000, 380000, 167000, 381250)",51GZ2_02
"(167000, 380000, 168000, 381250)",51GZ2_03
"(168000, 380000, 169000, 381250)",51GZ2_04
"(169000, 380000, 170000, 381250)",51GZ2_05
"(165000, 378750, 166000, 380000)",51GZ2_06
"(166000, 378750, 167000, 380000)",51GZ2_07
"(167000, 378750, 168000, 380000)",51GZ2_08
"(168000, 378750, 169000, 380000)",51GZ2_09
"(169000, 378750, 170000, 380000)",51GZ2_10
"(165000, 377500, 166000, 378750)",51GZ2_11
"(166000, 377500, 167000, 378750)",51GZ2_12
"(167000, 377500, 168000, 378750)",51GZ2_13
"(168000, 377500, 169000, 378750)",51GZ2_14
"(169000, 377500, 170000, 378750)",51GZ2_15
"(165000, 376250, 166000, 377500)",51GZ2_16
"(166000, 376250, 167000, 377500)",51GZ2_17
"(167000, 376250, 168000, 377500)",51GZ2_18
"(168000, 376250, 169000, 377500)",51GZ2_19
"(169000, 376250, 170000, 377500)",51GZ2_20
"(165000, 375000, 166000, 376250)",51GZ2_21
"(166000, 375000, 167000, 376250)",51GZ2_22
"(167000, 375000, 168000, 376250)",51GZ2_23
"(168000, 375000, 169000, 376250)",51GZ2_24
"(169000, 375000, 170000, 376250)",51GZ2_25
"(165000, 355000, 166000, 356250)",57GZ2_01
"(166000, 355000, 167000, 356250)",57GZ2_02
"(167000, 355000, 168000, 356250)",57GZ2_03
"(168000, 355000, 169000, 356250)",57GZ2_04
"(169000, 355000, 170000, 356250)",57GZ2_05
"(165000, 353750, 166000, 355000)",57GZ2_06
"(166000, 353750, 167000, 355000)",57GZ2_07
"(167000, 353750, 168000, 355000)",57GZ2_08
"(168000, 353750, 169000, 355000)",57GZ2_09
"(169000, 353750, 170000, 355000)",57GZ2_10
"(167000, 352500, 168000, 353750)",57GZ2_13
"(168000, 352500, 169000, 353750)",57GZ2_14
"(169000, 352500, 170000, 353750)",57GZ2_15
"(167000, 351250, 168000, 352500)",57GZ2_18
"(168000, 351250, 169000, 352500)",57GZ2_19
"(169000, 351250, 170000, 352500)",57GZ2_20
"(167000, 350000, 168000, 351250)",57GZ2_23
"(168000, 350000, 169000, 351250)",57GZ2_24
"(169000, 350000, 170000, 351250)",57GZ2_25
"(185000, 605000, 186000, 606250)",02CZ2_01
"(186000, 605000, 187000, 606250)",02CZ2_02
"(187000, 605000, 188000, 606250)",02CZ2_03
"(188000, 605000, 189000, 606250)",02CZ2_04
"(189000, 605000, 190000, 606250)",02CZ2_05
"(185000, 603750, 186000, 605000)",02CZ2_06
"(186000, 603750, 187000, 605000)",02CZ2_07
